round_number,team_name,product_id,slot_name,product_name,forecast_units,actual_demand_units,actual_sales_units,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,run_id,team_count,market_scenario,market_label
4,Team 02,team_02_B,B,Rise Power,76,204.82,73,128.82,128.82,1.695,0.6289,51,6,batch_051,Batch market 051
4,Team 02,team_02_C,C,Court Wave,99,205.47,94,106.47,106.47,1.0755,0.5182,51,6,batch_051,Batch market 051
4,Team 03,team_03_A,A,Vector X,68,202.36,59,134.36,134.36,1.9759,0.664,51,6,batch_051,Batch market 051
4,Team 03,team_03_B,B,Axis Control,83,190.33,73,107.33,107.33,1.2932,0.5639,51,6,batch_051,Batch market 051
4,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
4,Team 04,team_04_A,A,Starter Pop,223,200.5,177,-22.5,22.5,-0.1009,0.1122,51,6,batch_051,Batch market 051
4,Team 04,team_04_B,B,Club Value,179,143.66,143,-35.34,35.34,-0.1974,0.246,51,6,batch_051,Batch market 051
4,Team 04,team_04_C,C,Flex Edge,132,163.43,105,31.43,31.43,0.2381,0.1923,51,6,batch_051,Batch market 051
4,Team 05,team_05_A,A,Club Control,99,186.76,99,87.76,87.76,0.8865,0.4699,51,6,batch_051,Batch market 051
4,Team 05,team_05_B,B,Court Starter,78,155.61,78,77.61,77.61,0.9951,0.4988,51,6,batch_051,Batch market 051
4,Team 05,team_05_C,C,Club Spin,63,209.94,63,146.94,146.94,2.3325,0.6999,51,6,batch_051,Batch market 051
4,Team 06,team_06_A,A,Elite Spin Pro,125,206.77,115,81.77,81.77,0.6542,0.3955,51,6,batch_051,Batch market 051
4,Team 06,team_06_B,B,Control Tour,138,170.19,126,32.19,32.19,0.2333,0.1891,51,6,batch_051,Batch market 051
4,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
5,Team 01,team_01_A,A,Elite Spin Pro,95,261.98,94,166.98,166.98,1.7577,0.6374,51,6,batch_051,Batch market 051
5,Team 01,team_01_B,B,Control Tour,105,202.32,104,97.32,97.32,0.9269,0.481,51,6,batch_051,Batch market 051
5,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
5,Team 02,team_02_A,A,Momentum Edge,108,201.81,101,93.81,93.81,0.8686,0.4648,51,6,batch_051,Batch market 051
5,Team 02,team_02_B,B,Rise Power,76,220.7,71,144.7,144.7,1.904,0.6556,51,6,batch_051,Batch market 051
5,Team 02,team_02_C,C,Team 02 NextGen,91,342.71,83,251.71,251.71,2.766,0.7345,51,6,batch_051,Batch market 051
5,Team 03,team_03_A,A,Vector X,68,236.17,59,168.17,168.17,2.4731,0.7121,51,6,batch_051,Batch market 051
5,Team 03,team_03_B,B,Axis Control,83,221.71,73,138.71,138.71,1.6712,0.6256,51,6,batch_051,Batch market 051
5,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
5,Team 04,team_04_A,A,Starter Pop,223,243.23,177,20.23,20.23,0.0907,0.0832,51,6,batch_051,Batch market 051
5,Team 04,team_04_B,B,Club Value,179,174.33,148,-4.67,4.67,-0.0261,0.0268,51,6,batch_051,Batch market 051
5,Team 04,team_04_C,C,Flex Edge,132,196.47,105,64.47,64.47,0.4884,0.3281,51,6,batch_051,Batch market 051
5,Team 05,team_05_A,A,Club Control,91,163.91,91,72.91,72.91,0.8012,0.4448,51,6,batch_051,Batch market 051
5,Team 05,team_05_B,B,Court Starter,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
5,Team 05,team_05_C,C,Club Spin,63,228.75,63,165.75,165.75,2.631,0.7246,51,6,batch_051,Batch market 051
5,Team 06,team_06_A,A,Elite Spin Pro,125,245.29,115,120.29,120.29,0.9623,0.4904,51,6,batch_051,Batch market 051
5,Team 06,team_06_B,B,Control Tour,138,201.63,126,63.63,63.63,0.4611,0.3156,51,6,batch_051,Batch market 051
5,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
6,Team 01,team_01_A,A,Elite Spin Pro,95,323.26,94,228.26,228.26,2.4028,0.7061,51,6,batch_051,Batch market 051
6,Team 01,team_01_B,B,Control Tour,97,197.85,96,100.85,100.85,1.0397,0.5097,51,6,batch_051,Batch market 051
6,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
6,Team 02,team_02_A,A,Momentum Edge,108,254.76,98,146.76,146.76,1.3589,0.5761,51,6,batch_051,Batch market 051
6,Team 02,team_02_B,B,Rise Power,70,226.48,63,156.48,156.48,2.2354,0.6909,51,6,batch_051,Batch market 051
6,Team 02,team_02_C,C,Team 02 NextGen,99,403.17,88,304.17,304.17,3.0724,0.7544,51,6,batch_051,Batch market 051
6,Team 03,team_03_A,A,Vector X,63,245.64,57,182.64,182.64,2.899,0.7435,51,6,batch_051,Batch market 051
6,Team 03,team_03_B,B,Axis Control,83,280.42,75,197.42,197.42,2.3785,0.704,51,6,batch_051,Batch market 051
6,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
6,Team 04,team_04_A,A,Starter Pop,205,254.3,163,49.3,49.3,0.2405,0.1939,51,6,batch_051,Batch market 051
6,Team 04,team_04_B,B,Club Value,179,223.56,142,44.56,44.56,0.249,0.1993,51,6,batch_051,Batch market 051
6,Team 04,team_04_C,C,Flex Edge,132,249.71,105,117.71,117.71,0.8917,0.4714,51,6,batch_051,Batch market 051
6,Team 05,team_05_A,A,Club Control,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
6,Team 05,team_05_B,B,Court Starter,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
6,Team 05,team_05_C,C,Club Spin,63,270.3,63,207.3,207.3,3.2904,0.7669,51,6,batch_051,Batch market 051
6,Team 06,team_06_A,A,Elite Spin Pro,125,311.03,115,186.03,186.03,1.4882,0.5981,51,6,batch_051,Batch market 051
6,Team 06,team_06_B,B,Control Tour,127,206.54,116,79.54,79.54,0.6263,0.3851,51,6,batch_051,Batch market 051
6,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
7,Team 01,team_01_A,A,Elite Spin Pro,87,345.56,86,258.56,258.56,2.972,0.7482,51,6,batch_051,Batch market 051
7,Team 01,team_01_B,B,Control Tour,97,256.12,96,159.12,159.12,1.6404,0.6213,51,6,batch_051,Batch market 051
7,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
7,Team 02,team_02_A,A,Momentum Edge,99,249.06,94,150.06,150.06,1.5157,0.6025,51,6,batch_051,Batch market 051
7,Team 02,team_02_B,B,Rise Power,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
7,Team 02,team_02_C,C,Team 02 NextGen,99,549.68,94,450.68,450.68,4.5524,0.8199,51,6,batch_051,Batch market 051
7,Team 03,team_03_A,A,Vector X,63,320.62,59,257.62,257.62,4.0892,0.8035,51,6,batch_051,Batch market 051
7,Team 03,team_03_B,B,Axis Control,76,289.52,73,213.52,213.52,2.8095,0.7375,51,6,batch_051,Batch market 051
7,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
7,Team 04,team_04_A,A,Starter Pop,205,326.94,163,121.94,121.94,0.5948,0.373,51,6,batch_051,Batch market 051
7,Team 04,team_04_B,B,Club Value,179,287.21,142,108.21,108.21,0.6045,0.3768,51,6,batch_051,Batch market 051
7,Team 04,team_04_C,C,Flex Edge,122,257.58,96,135.58,135.58,1.1113,0.5264,51,6,batch_051,Batch market 051
7,Team 05,team_05_A,A,Club Control,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
7,Team 05,team_05_B,B,Court Starter,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
7,Team 05,team_05_C,C,Club Spin,58,274.05,58,216.05,216.05,3.725,0.7884,51,6,batch_051,Batch market 051
7,Team 06,team_06_A,A,Elite Spin Pro,116,329.66,105,213.66,213.66,1.8419,0.6481,51,6,batch_051,Batch market 051
7,Team 06,team_06_B,B,Control Tour,127,267.0,116,140.0,140.0,1.1024,0.5243,51,6,batch_051,Batch market 051
7,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
8,Team 01,team_01_A,A,Elite Spin Pro,87,438.67,86,351.67,351.67,4.0421,0.8017,51,6,batch_051,Batch market 051
8,Team 01,team_01_B,B,Control Tour,97,323.93,96,226.93,226.93,2.3395,0.7006,51,6,batch_051,Batch market 051
8,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
8,Team 02,team_02_A,A,Momentum Edge,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
8,Team 02,team_02_B,B,Rise Power,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
8,Team 02,team_02_C,C,Team 02 NextGen,99,660.85,93,561.85,561.85,5.6753,0.8502,51,6,batch_051,Batch market 051
8,Team 03,team_03_A,A,Vector X,63,407.11,58,344.11,344.11,5.4621,0.8453,51,6,batch_051,Batch market 051
8,Team 03,team_03_B,B,Axis Control,76,366.39,70,290.39,290.39,3.8209,0.7926,51,6,batch_051,Batch market 051
8,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
8,Team 04,team_04_A,A,Starter Pop,205,414.98,163,209.98,209.98,1.0243,0.506,51,6,batch_051,Batch market 051
8,Team 04,team_04_B,B,Club Value,179,364.48,142,185.48,185.48,1.0362,0.5089,51,6,batch_051,Batch market 051
8,Team 04,team_04_C,C,Flex Edge,122,325.94,96,203.94,203.94,1.6717,0.6257,51,6,batch_051,Batch market 051
8,Team 05,team_05_A,A,Club Control,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
8,Team 05,team_05_B,B,Court Starter,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
8,Team 05,team_05_C,C,Club Spin,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
8,Team 06,team_06_A,A,Elite Spin Pro,116,418.55,105,302.55,302.55,2.6082,0.7229,51,6,batch_051,Batch market 051
8,Team 06,team_06_B,B,Control Tour,127,338.09,116,211.09,211.09,1.6621,0.6244,51,6,batch_051,Batch market 051
8,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
9,Team 01,team_01_A,A,Elite Spin Pro,87,476.62,86,389.62,389.62,4.4784,0.8175,51,6,batch_051,Batch market 051
9,Team 01,team_01_B,B,Control Tour,97,350.54,96,253.54,253.54,2.6139,0.7233,51,6,batch_051,Batch market 051
9,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
9,Team 02,team_02_A,A,Momentum Edge,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
9,Team 02,team_02_B,B,Rise Power,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
9,Team 02,team_02_C,C,Team 02 NextGen,99,676.72,94,577.72,577.72,5.8356,0.8537,51,6,batch_051,Batch market 051
9,Team 03,team_03_A,A,Vector X,63,442.42,55,379.42,379.42,6.0226,0.8576,51,6,batch_051,Batch market 051
9,Team 03,team_03_B,B,Axis Control,76,396.61,67,320.61,320.61,4.2185,0.8084,51,6,batch_051,Batch market 051
9,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
9,Team 04,team_04_A,A,Starter Pop,205,451.7,163,246.7,246.7,1.2034,0.5462,51,6,batch_051,Batch market 051
9,Team 04,team_04_B,B,Club Value,179,396.73,142,217.73,217.73,1.2164,0.5488,51,6,batch_051,Batch market 051
9,Team 04,team_04_C,C,Flex Edge,122,352.93,96,230.93,230.93,1.8928,0.6543,51,6,batch_051,Batch market 051
9,Team 05,team_05_A,A,Club Control,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
9,Team 05,team_05_B,B,Court Starter,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
9,Team 05,team_05_C,C,Club Spin,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
9,Team 06,team_06_A,A,Elite Spin Pro,116,454.79,105,338.79,338.79,2.9206,0.7449,51,6,batch_051,Batch market 051
9,Team 06,team_06_B,B,Control Tour,127,365.94,116,238.94,238.94,1.8814,0.6529,51,6,batch_051,Batch market 051
9,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
10,Team 01,team_01_A,A,Elite Spin Pro,87,503.6,86,416.6,416.6,4.7885,0.8272,51,6,batch_051,Batch market 051
10,Team 01,team_01_B,B,Control Tour,97,368.67,96,271.67,271.67,2.8007,0.7369,51,6,batch_051,Batch market 051
10,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
10,Team 02,team_02_A,A,Momentum Edge,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
10,Team 02,team_02_B,B,Rise Power,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
10,Team 02,team_02_C,C,Team 02 NextGen,99,780.75,94,681.75,681.75,6.8864,0.8732,51,6,batch_051,Batch market 051
10,Team 03,team_03_A,A,Vector X,63,467.53,55,404.53,404.53,6.4211,0.8652,51,6,batch_051,Batch market 051
10,Team 03,team_03_B,B,Axis Control,76,417.17,67,341.17,341.17,4.4891,0.8178,51,6,batch_051,Batch market 051
10,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
10,Team 04,team_04_A,A,Starter Pop,205,477.51,163,272.51,272.51,1.3293,0.5707,51,6,batch_051,Batch market 051
10,Team 04,team_04_B,B,Club Value,179,419.39,142,240.39,240.39,1.3429,0.5732,51,6,batch_051,Batch market 051
10,Team 04,team_04_C,C,Flex Edge,122,371.13,96,249.13,249.13,2.0421,0.6713,51,6,batch_051,Batch market 051
10,Team 05,team_05_A,A,Club Control,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
10,Team 05,team_05_B,B,Court Starter,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
10,Team 05,team_05_C,C,Club Spin,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
10,Team 06,team_06_A,A,Elite Spin Pro,116,480.48,105,364.48,364.48,3.142,0.7586,51,6,batch_051,Batch market 051
10,Team 06,team_06_B,B,Control Tour,127,384.77,116,257.77,257.77,2.0297,0.6699,51,6,batch_051,Batch market 051
10,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,6,batch_051,Batch market 051
1,Team 01,team_01_A,A,Momentum Edge,120,114.77,114,-5.23,5.23,-0.0436,0.0455,52,6,batch_052,Batch market 052
1,Team 01,team_01_B,B,Rise Power,85,127.4,83,42.4,42.4,0.4988,0.3328,52,6,batch_052,Batch market 052
1,Team 01,team_01_C,C,Court Wave,110,118.61,107,8.61,8.61,0.0782,0.0726,52,6,batch_052,Batch market 052
1,Team 02,team_02_A,A,Vector X,81,133.97,78,52.97,52.97,0.6539,0.3954,52,6,batch_052,Batch market 052
1,Team 02,team_02_B,B,Axis Control,99,113.38,96,14.38,14.38,0.1453,0.1269,52,6,batch_052,Batch market 052
1,Team 02,team_02_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,52,6,batch_052,Batch market 052
1,Team 03,team_03_A,A,Starter Pop,121,120.4,120,-0.6,0.6,-0.005,0.005,52,6,batch_052,Batch market 052
1,Team 03,team_03_B,B,Club Value,106,78.2,78,-27.8,27.8,-0.2623,0.3555,52,6,batch_052,Batch market 052
1,Team 03,team_03_C,C,Flex Edge,72,106.55,73,34.55,34.55,0.4799,0.3243,52,6,batch_052,Batch market 052
1,Team 04,team_04_A,A,Club Control,153,135.43,117,-17.57,17.57,-0.1148,0.1297,52,6,batch_052,Batch market 052
1,Team 04,team_04_B,B,Court Starter,132,85.06,85,-46.94,46.94,-0.3556,0.5519,52,6,batch_052,Batch market 052
1,Team 04,team_04_C,C,Club Spin,98,125.16,75,27.16,27.16,0.2772,0.217,52,6,batch_052,Batch market 052
1,Team 05,team_05_A,A,Elite Spin Pro,85,122.21,86,37.21,37.21,0.4377,0.3045,52,6,batch_052,Batch market 052
1,Team 05,team_05_B,B,Control Tour,95,119.66,96,24.66,24.66,0.2595,0.2061,52,6,batch_052,Batch market 052
1,Team 05,team_05_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,52,6,batch_052,Batch market 052
1,Team 06,team_06_A,A,Momentum Edge,158,115.12,115,-42.88,42.88,-0.2714,0.3725,52,6,batch_052,Batch market 052
1,Team 06,team_06_B,B,Rise Power,112,126.14,83,14.14,14.14,0.1262,0.1121,52,6,batch_052,Batch market 052
1,Team 06,team_06_C,C,Court Wave,145,114.95,107,-30.05,30.05,-0.2073,0.2615,52,6,batch_052,Batch market 052
2,Team 01,team_01_A,A,Momentum Edge,120,145.35,119,25.35,25.35,0.2113,0.1744,52,6,batch_052,Batch market 052
2,Team 01,team_01_B,B,Rise Power,85,149.37,83,64.37,64.37,0.7573,0.431,52,6,batch_052,Batch market 052
2,Team 01,team_01_C,C,Court Wave,110,108.11,107,-1.89,1.89,-0.0172,0.0175,52,6,batch_052,Batch market 052
2,Team 02,team_02_A,A,Vector X,81,151.39,78,70.39,70.39,0.8691,0.465,52,6,batch_052,Batch market 052
2,Team 02,team_02_B,B,Axis Control,99,138.36,96,39.36,39.36,0.3976,0.2845,52,6,batch_052,Batch market 052
2,Team 02,team_02_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,52,6,batch_052,Batch market 052
2,Team 03,team_03_A,A,Starter Pop,121,136.13,128,15.13,15.13,0.125,0.1111,52,6,batch_052,Batch market 052
2,Team 03,team_03_B,B,Club Value,106,88.37,88,-17.63,17.63,-0.1664,0.1996,52,6,batch_052,Batch market 052
2,Team 03,team_03_C,C,Flex Edge,72,129.85,74,57.85,57.85,0.8034,0.4455,52,6,batch_052,Batch market 052
2,Team 04,team_04_A,A,Club Control,153,115.56,127,-37.44,37.44,-0.2447,0.324,52,6,batch_052,Batch market 052
2,Team 04,team_04_B,B,Court Starter,132,100.32,100,-31.68,31.68,-0.24,0.3159,52,6,batch_052,Batch market 052
2,Team 04,team_04_C,C,Club Spin,98,170.12,81,72.12,72.12,0.7359,0.4239,52,6,batch_052,Batch market 052
2,Team 05,team_05_A,A,Elite Spin Pro,85,149.15,86,64.15,64.15,0.7547,0.4301,52,6,batch_052,Batch market 052
2,Team 05,team_05_B,B,Control Tour,95,135.25,96,40.25,40.25,0.4237,0.2976,52,6,batch_052,Batch market 052
2,Team 05,team_05_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,52,6,batch_052,Batch market 052
2,Team 06,team_06_A,A,Momentum Edge,158,130.34,2,-27.66,27.66,-0.1751,0.2123,52,6,batch_052,Batch market 052
2,Team 06,team_06_B,B,Rise Power,112,130.62,0,18.62,18.62,0.1662,0.1425,52,6,batch_052,Batch market 052
2,Team 06,team_06_C,C,Court Wave,145,93.72,0,-51.28,51.28,-0.3536,0.5471,52,6,batch_052,Batch market 052
3,Team 01,team_01_A,A,Momentum Edge,120,176.56,117,56.56,56.56,0.4714,0.3204,52,6,batch_052,Batch market 052
3,Team 01,team_01_B,B,Rise Power,85,138.85,83,53.85,53.85,0.6335,0.3878,52,6,batch_052,Batch market 052
3,Team 01,team_01_C,C,Court Wave,110,125.8,107,15.8,15.8,0.1436,0.1256,52,6,batch_052,Batch market 052
3,Team 02,team_02_A,A,Vector X,81,140.8,78,59.8,59.8,0.7383,0.4247,52,6,batch_052,Batch market 052
3,Team 02,team_02_B,B,Axis Control,99,167.84,96,68.84,68.84,0.6954,0.4102,52,6,batch_052,Batch market 052
3,Team 02,team_02_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,52,6,batch_052,Batch market 052
3,Team 03,team_03_A,A,Starter Pop,121,127.55,116,6.55,6.55,0.0542,0.0514,52,6,batch_052,Batch market 052
3,Team 03,team_03_B,B,Club Value,106,106.31,106,0.31,0.31,0.0029,0.0029,52,6,batch_052,Batch market 052
3,Team 03,team_03_C,C,Flex Edge,72,152.63,69,80.63,80.63,1.1198,0.5283,52,6,batch_052,Batch market 052
3,Team 04,team_04_A,A,Club Control,153,132.1,127,-20.9,20.9,-0.1366,0.1582,52,6,batch_052,Batch market 052
3,Team 04,team_04_B,B,Court Starter,132,114.62,114,-17.38,17.38,-0.1316,0.1516,52,6,batch_052,Batch market 052
3,Team 04,team_04_C,C,Club Spin,98,194.51,81,96.51,96.51,0.9848,0.4962,52,6,batch_052,Batch market 052
3,Team 05,team_05_A,A,Elite Spin Pro,85,182.33,86,97.33,97.33,1.1451,0.5338,52,6,batch_052,Batch market 052
3,Team 05,team_05_B,B,Control Tour,95,123.51,96,28.51,28.51,0.3001,0.2308,52,6,batch_052,Batch market 052
3,Team 05,team_05_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,52,6,batch_052,Batch market 052
3,Team 06,team_06_A,A,Momentum Edge,158,163.52,141,5.52,5.52,0.035,0.0338,52,6,batch_052,Batch market 052
3,Team 06,team_06_B,B,Rise Power,112,125.04,100,13.04,13.04,0.1165,0.1043,52,6,batch_052,Batch market 052
3,Team 06,team_06_C,C,Court Wave,145,114.02,128,-30.98,30.98,-0.2137,0.2718,52,6,batch_052,Batch market 052
4,Team 01,team_01_A,A,Momentum Edge,120,173.08,117,53.08,53.08,0.4423,0.3067,52,6,batch_052,Batch market 052
4,Team 01,team_01_B,B,Rise Power,85,163.42,83,78.42,78.42,0.9225,0.4799,52,6,batch_052,Batch market 052
4,Team 01,team_01_C,C,Court Wave,110,161.86,107,51.86,51.86,0.4715,0.3204,52,6,batch_052,Batch market 052
4,Team 02,team_02_A,A,Vector X,81,164.57,78,83.57,83.57,1.0318,0.5078,52,6,batch_052,Batch market 052
4,Team 02,team_02_B,B,Axis Control,99,163.48,96,64.48,64.48,0.6513,0.3944,52,6,batch_052,Batch market 052
4,Team 02,team_02_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,52,6,batch_052,Batch market 052
4,Team 03,team_03_A,A,Starter Pop,121,161.04,105,40.04,40.04,0.3309,0.2486,52,6,batch_052,Batch market 052
4,Team 03,team_03_B,B,Club Value,98,109.56,109,11.56,11.56,0.1179,0.1055,52,6,batch_052,Batch market 052
4,Team 03,team_03_C,C,Flex Edge,72,151.12,62,79.12,79.12,1.0989,0.5235,52,6,batch_052,Batch market 052
4,Team 04,team_04_A,A,Club Control,153,160.57,127,7.57,7.57,0.0495,0.0472,52,6,batch_052,Batch market 052
4,Team 04,team_04_B,B,Court Starter,122,121.88,119,-0.12,0.12,-0.001,0.001,52,6,batch_052,Batch market 052
4,Team 04,team_04_C,C,Club Spin,98,185.65,81,87.65,87.65,0.8944,0.4721,52,6,batch_052,Batch market 052
4,Team 05,team_05_A,A,Elite Spin Pro,85,178.13,86,93.13,93.13,1.0957,0.5228,52,6,batch_052,Batch market 052
4,Team 05,team_05_B,B,Control Tour,95,147.68,96,52.68,52.68,0.5546,0.3567,52,6,batch_052,Batch market 052
4,Team 05,team_05_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,52,6,batch_052,Batch market 052
4,Team 06,team_06_A,A,Momentum Edge,158,163.01,141,5.01,5.01,0.0317,0.0308,52,6,batch_052,Batch market 052
4,Team 06,team_06_B,B,Rise Power,112,148.23,100,36.23,36.23,0.3235,0.2444,52,6,batch_052,Batch market 052
4,Team 06,team_06_C,C,Court Wave,145,147.7,128,2.7,2.7,0.0187,0.0183,52,6,batch_052,Batch market 052
5,Team 01,team_01_A,A,Momentum Edge,120,179.69,117,59.69,59.69,0.4974,0.3322,52,6,batch_052,Batch market 052
5,Team 01,team_01_B,B,Rise Power,85,169.55,83,84.55,84.55,0.9947,0.4987,52,6,batch_052,Batch market 052
5,Team 01,team_01_C,C,Court Wave,101,133.43,98,32.43,32.43,0.3211,0.243,52,6,batch_052,Batch market 052
5,Team 02,team_02_A,A,Vector X,81,159.05,78,78.05,78.05,0.9635,0.4907,52,6,batch_052,Batch market 052
5,Team 02,team_02_B,B,Axis Control,99,161.81,96,62.81,62.81,0.6344,0.3882,52,6,batch_052,Batch market 052
5,Team 02,team_02_C,C,Team 02 NextGen,0,225.48,0,225.48,225.48,225.4763,1.0,52,6,batch_052,Batch market 052
5,Team 03,team_03_A,A,Starter Pop,121,168.11,101,47.11,47.11,0.3893,0.2802,52,6,batch_052,Batch market 052
5,Team 03,team_03_B,B,Club Value,98,114.04,105,16.04,16.04,0.1637,0.1407,52,6,batch_052,Batch market 052
5,Team 03,team_03_C,C,Flex Edge,72,156.57,60,84.57,84.57,1.1746,0.5401,52,6,batch_052,Batch market 052
5,Team 04,team_04_A,A,Club Control,140,136.68,116,-3.32,3.32,-0.0237,0.0243,52,6,batch_052,Batch market 052
5,Team 04,team_04_B,B,Court Starter,122,128.31,100,6.31,6.31,0.0517,0.0492,52,6,batch_052,Batch market 052
5,Team 04,team_04_C,C,Club Spin,98,191.81,81,93.81,93.81,0.9573,0.4891,52,6,batch_052,Batch market 052
5,Team 05,team_05_A,A,Elite Spin Pro,85,186.05,86,101.05,101.05,1.1889,0.5431,52,6,batch_052,Batch market 052
5,Team 05,team_05_B,B,Control Tour,95,153.93,96,58.93,58.93,0.6203,0.3828,52,6,batch_052,Batch market 052
5,Team 05,team_05_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,52,6,batch_052,Batch market 052
5,Team 06,team_06_A,A,Momentum Edge,158,170.32,141,12.32,12.32,0.0779,0.0723,52,6,batch_052,Batch market 052
5,Team 06,team_06_B,B,Rise Power,112,154.76,100,42.76,42.76,0.3818,0.2763,52,6,batch_052,Batch market 052
5,Team 06,team_06_C,C,Court Wave,133,126.42,117,-6.58,6.58,-0.0495,0.052,52,6,batch_052,Batch market 052
6,Team 01,team_01_A,A,Momentum Edge,120,203.31,117,83.31,83.31,0.6943,0.4098,52,6,batch_052,Batch market 052
6,Team 01,team_01_B,B,Rise Power,78,157.47,76,79.47,79.47,1.0189,0.5047,52,6,batch_052,Batch market 052
6,Team 01,team_01_C,C,Court Wave,101,152.24,98,51.24,51.24,0.5073,0.3366,52,6,batch_052,Batch market 052
6,Team 02,team_02_A,A,Vector X,74,147.67,72,73.67,73.67,0.9956,0.4989,52,6,batch_052,Batch market 052
6,Team 02,team_02_B,B,Axis Control,99,181.75,96,82.75,82.75,0.8359,0.4553,52,6,batch_052,Batch market 052
6,Team 02,team_02_C,C,Team 02 NextGen,41,265.34,39,224.34,224.34,5.4718,0.8455,52,6,batch_052,Batch market 052
6,Team 03,team_03_A,A,Starter Pop,111,157.47,96,46.47,46.47,0.4187,0.2951,52,6,batch_052,Batch market 052
