run_id,team_count,round_count,strategy_offset,archetype_offset,market_scenario,team_name,archetype,strategy_key,strategy_label,profit_rank,balanced_rank,balanced_score,profit,revenue,total_cost,sales_units,fill_rate,forecast_wape,ending_cash_balance,short_term_debt_balance,cash_minus_debt,liquidity_stress_flag,reputation_after_round,lost_sales_units,backlog_units_end,ending_inventory
1,4,4,2,1,batch_001,Team 01,Sponsorship Growth,balanced_sop,Balanced S&OP,1,1,86.7,10007.83,42984.0,32976.17,307,0.4745,0.4827,77303.94,4000.0,73303.94,False,0.87,300,38,0
1,4,4,2,1,batch_001,Team 03,Low-Cost Volume,cash_conservative,Cash conservative,2,2,60.0,7265.74,25643.82,18378.08,251,0.449,0.4621,69061.0,0.0,69061.0,False,0.0,290,17,0
1,4,4,2,1,batch_001,Team 02,Engineering Challenger,innovation_leap,Innovation leap,3,4,12.0,3120.51,30088.8,26968.29,174,0.4242,0.5411,70597.67,28000.0,42597.67,True,0.0,217,18,0
1,4,4,2,1,batch_001,Team 04,Community / Club,aggressive_growth,Aggressive growth,4,3,25.3,1111.59,37238.4,36126.81,308,0.4718,0.3611,72265.94,40000.0,32265.940000000002,True,0.0,277,67,0
2,10,4,2,0,batch_002,Team 05,Community / Club,premium_quality,Premium quality,1,1,78.7,2784.98,30277.58,27492.6,149,0.9929,0.5994,2784.98,5087.32,-2302.3399999999997,True,74.62,0,0,269
2,10,4,2,0,batch_002,Team 03,Engineering Challenger,cash_conservative,Cash conservative,2,2,75.6,-208.69,17286.96,17495.65,102,0.9854,0.4588,22297.56,0.0,22297.56,False,76.48,0,0,286
2,10,4,2,0,batch_002,Team 09,Low-Cost Volume,cash_conservative,Cash conservative,3,3,65.3,-9608.17,14383.02,23991.19,137,0.996,1.1156,0.0,15162.67,-15162.67,True,42.39,0,0,672
2,10,4,2,0,batch_002,Team 01,Premium Quality,balanced_sop,Balanced S&OP,4,4,58.7,-10322.59,18002.0,28324.59,102,0.9944,0.9499,0.0,17016.71,-17016.71,True,82.65,0,0,430
2,10,4,2,0,batch_002,Team 08,Engineering Challenger,innovation_leap,Innovation leap,5,5,45.3,-12897.23,17638.95,30536.18,101,0.9858,0.757,1629.01,28000.0,-26370.99,True,73.62,0,0,336
2,10,4,2,0,batch_002,Team 06,Premium Quality,low_cost_volume,Low-cost volume,6,6,38.7,-17294.49,16082.88,33377.37,104,0.9945,1.5148,0.0,29409.17,-29409.17,True,81.25,0,0,372
2,10,4,2,0,batch_002,Team 02,Sponsorship Growth,innovation_leap,Innovation leap,7,7,29.8,-18065.36,23257.5,41322.86,156,0.9921,0.7997,0.0,46517.46,-46517.46,True,70.98,0,0,552
2,10,4,2,0,batch_002,Team 07,Sponsorship Growth,balanced_sop,Balanced S&OP,8,8,29.8,-18278.88,22014.0,40292.88,155,0.994,1.02,0.0,44202.01,-44202.01,True,69.37,0,0,696
2,10,4,2,0,batch_002,Team 10,Community / Club,aggressive_growth,Aggressive growth,9,9,12.0,-24409.52,18508.8,42918.32,149,0.9923,1.4842,0.0,70732.83,-70732.83,True,67.03,0,0,708
2,10,4,2,0,batch_002,Team 04,Low-Cost Volume,aggressive_growth,Aggressive growth,10,10,0.0,-43931.88,13014.72,56946.6,132,0.9855,2.9869,0.0,131263.23,-131263.23,True,38.97,0,0,1234
3,9,4,5,1,batch_003,Team 06,Sponsorship Growth,cash_conservative,Cash conservative,1,1,87.5,9503.35,31577.16,22073.81,223,0.825,0.1062,60461.61,0.0,60461.61,False,63.27,32,14,82
3,9,4,5,1,batch_003,Team 05,Premium Quality,innovation_leap,Innovation leap,2,3,54.5,9078.62,30454.2,21375.58,164,0.6029,0.4816,59733.38,28000.0,31733.379999999997,True,69.32,88,18,77
3,9,4,5,1,batch_003,Team 02,Engineering Challenger,premium_quality,Premium quality,3,2,77.5,6415.12,31525.2,25110.08,175,0.9924,0.1201,43077.96,0.0,43077.96,False,75.47,0,0,96
3,9,4,5,1,batch_003,Team 08,Low-Cost Volume,premium_quality,Premium quality,4,4,52.0,3242.37,38380.93,35138.56,229,0.9934,0.4967,3242.37,6516.87,-3274.5,True,49.76,0,0,271
3,9,4,5,1,batch_003,Team 04,Community / Club,balanced_sop,Balanced S&OP,5,5,44.5,-1660.26,27384.0,29044.26,214,0.7819,0.3138,18003.34,4000.0,14003.34,True,55.29,26,32,265
3,9,4,5,1,batch_003,Team 07,Engineering Challenger,aggressive_growth,Aggressive growth,6,6,39.5,-9608.54,28274.88,37883.42,177,0.9947,0.5623,25372.58,40000.0,-14627.419999999998,True,72.56,0,0,296
3,9,4,5,1,batch_003,Team 09,Community / Club,low_cost_volume,Low-cost volume,7,8,17.0,-10690.71,24555.52,35246.23,216,0.7272,0.5687,1019.22,14000.0,-12980.78,True,33.97,8,71,202
3,9,4,5,1,batch_003,Team 01,Sponsorship Growth,aggressive_growth,Aggressive growth,8,7,19.5,-19073.11,35086.08,54159.19,255,0.994,0.7112,0.0,48193.89,-48193.89,True,68.3,0,0,493
3,9,4,5,1,batch_003,Team 03,Low-Cost Volume,low_cost_volume,Low-cost volume,9,9,2.0,-28426.91,17939.68,46366.59,197,0.9917,1.5732,0.0,56156.51,-56156.51,True,20.08,0,0,542
4,5,4,5,0,batch_004,Team 02,Sponsorship Growth,premium_quality,Premium quality,1,1,70.0,11519.62,42951.6,31431.98,284,0.448,0.5367,78188.25,0.0,78188.25,False,11.58,326,23,0
4,5,4,5,0,batch_004,Team 05,Community / Club,innovation_leap,Innovation leap,2,5,27.0,10988.31,30397.5,19409.19,230,0.3651,0.6106,72404.77,28000.0,44404.770000000004,True,0.0,379,20,0
4,5,4,5,0,batch_004,Team 03,Engineering Challenger,low_cost_volume,Low-cost volume,3,3,45.0,7183.93,35088.24,27904.31,242,0.5216,0.3576,54777.32,14000.0,40777.32,False,9.82,168,53,0
4,5,4,5,0,batch_004,Team 04,Low-Cost Volume,balanced_sop,Balanced S&OP,4,2,65.0,6847.23,38620.0,31772.77,386,0.6475,0.3007,55746.31,4000.0,51746.31,False,9.83,163,46,10
4,5,4,5,0,batch_004,Team 01,Premium Quality,aggressive_growth,Aggressive growth,5,4,27.0,5116.54,39093.12,33976.58,234,0.4957,0.3413,91712.95,40000.0,51712.95,True,31.37,187,50,0
5,10,4,1,1,batch_005,Team 10,Premium Quality,cash_conservative,Cash conservative,1,2,75.6,13177.54,30512.28,17334.74,173,0.7772,0.2931,72737.39,0.0,72737.39,False,69.14,40,9,0
5,10,4,1,1,batch_005,Team 09,Community / Club,innovation_leap,Innovation leap,2,6,47.6,13060.57,35511.52,22450.95,239,0.7678,0.3004,52769.66,28000.0,24769.660000000003,True,46.32,47,24,13
5,10,4,1,1,batch_005,Team 02,Engineering Challenger,balanced_sop,Balanced S&OP,3,1,80.0,9441.13,35500.0,26058.87,215,0.9638,0.1035,54251.93,4000.0,50251.93,False,74.57,0,7,40
5,10,4,1,1,batch_005,Team 04,Community / Club,cash_conservative,Cash conservative,4,4,51.1,7997.83,24563.64,16565.81,192,0.6271,0.3287,53435.53,0.0,53435.53,False,37.76,101,12,48
5,10,4,1,1,batch_005,Team 06,Sponsorship Growth,premium_quality,Premium quality,5,3,62.2,6441.28,43098.48,36657.2,284,0.8407,0.122,40964.58,0.0,40964.58,False,66.28,29,23,131
5,10,4,1,1,batch_005,Team 03,Low-Cost Volume,innovation_leap,Innovation leap,6,8,20.9,4876.05,35179.73,30303.68,220,0.8129,0.5867,13947.12,28000.0,-14052.88,True,37.73,15,34,233
5,10,4,1,1,batch_005,Team 07,Engineering Challenger,low_cost_volume,Low-cost volume,7,5,47.6,2800.1,34170.4,31370.3,235,0.9806,0.1699,40338.48,14000.0,26338.480000000003,True,63.66,0,4,7
5,10,4,1,1,batch_005,Team 05,Premium Quality,aggressive_growth,Aggressive growth,8,7,40.9,-1524.71,37328.64,38853.35,221,0.9953,0.252,43955.46,40000.0,3955.459999999999,True,81.82,0,0,182
5,10,4,1,1,batch_005,Team 01,Sponsorship Growth,low_cost_volume,Low-cost volume,9,9,16.4,-9188.18,37723.84,46912.02,295,0.9331,0.4254,3879.07,14000.0,-10120.93,True,32.45,0,20,127
5,10,4,1,1,batch_005,Team 08,Low-Cost Volume,balanced_sop,Balanced S&OP,10,10,9.8,-13146.2,26189.0,39335.2,250,0.9937,0.5905,0.0,29032.28,-29032.28,True,42.44,0,0,609
6,8,4,1,3,batch_006,Team 04,Sponsorship Growth,cash_conservative,Cash conservative,1,1,77.1,7408.16,30342.96,22934.8,215,0.7252,0.161,66132.19,0.0,66132.19,False,51.0,66,14,0
6,8,4,1,3,batch_006,Team 08,Premium Quality,balanced_sop,Balanced S&OP,2,2,72.0,3695.44,31964.0,28268.56,182,0.8618,0.1301,48043.74,4000.0,44043.74,True,78.97,4,24,67
6,8,4,1,3,batch_006,Team 06,Low-Cost Volume,premium_quality,Premium quality,3,4,52.0,1697.61,38309.22,36611.61,254,0.8636,0.3794,3345.27,0.0,3345.27,True,41.76,12,28,177
6,8,4,1,3,batch_006,Team 02,Community / Club,balanced_sop,Balanced S&OP,4,5,43.4,-40.15,29856.0,29896.15,235,0.7666,0.2394,27116.66,4000.0,23116.66,True,48.51,38,32,148
6,8,4,1,3,batch_006,Team 03,Premium Quality,innovation_leap,Innovation leap,5,3,52.0,-652.51,30666.3,31318.81,167,0.8208,0.1276,54816.82,28000.0,26816.82,True,68.66,17,18,26
6,8,4,1,3,batch_006,Team 05,Engineering Challenger,aggressive_growth,Aggressive growth,6,6,34.9,-8132.1,30874.56,39006.66,194,0.9963,0.4277,39505.76,40000.0,-494.23999999999796,True,75.82,0,0,174
6,8,4,1,3,batch_006,Team 07,Community / Club,low_cost_volume,Low-cost volume,7,8,3.4,-10643.2,26292.64,36935.84,233,0.7211,0.4763,0.0,14567.14,-14567.14,True,19.19,18,71,155
6,8,4,1,3,batch_006,Team 01,Low-Cost Volume,low_cost_volume,Low-cost volume,8,7,9.1,-24796.09,23377.2,48173.29,252,0.9791,1.2858,0.0,51038.62,-51038.62,True,7.65,0,4,395
7,5,4,0,1,batch_007,Team 05,Premium Quality,cash_conservative,Cash conservative,1,1,65.0,7560.69,23445.72,15885.03,132,0.4918,0.4178,56392.23,0.0,56392.23,False,25.13,126,9,0
7,5,4,0,1,batch_007,Team 04,Community / Club,innovation_leap,Innovation leap,2,4,37.0,7400.78,30397.5,22996.72,230,0.5437,0.4235,57528.12,28000.0,29528.120000000003,True,24.73,170,22,0
7,5,4,0,1,batch_007,Team 01,Sponsorship Growth,premium_quality,Premium quality,3,2,60.0,5939.64,42759.36,36819.72,283,0.6524,0.3111,56045.18,0.0,56045.18,False,47.45,126,23,0
7,5,4,0,1,batch_007,Team 02,Engineering Challenger,low_cost_volume,Low-cost volume,4,3,42.0,2409.29,34957.12,32547.83,241,0.7648,0.0327,18435.62,14000.0,4435.619999999999,True,9.76,20,53,0
7,5,4,0,1,batch_007,Team 03,Low-Cost Volume,balanced_sop,Balanced S&OP,5,5,22.0,-6934.49,30720.0,37654.49,303,0.7816,0.3114,2682.03,4000.0,-1317.9699999999998,True,13.55,37,46,135
8,7,4,1,3,batch_008,Team 03,Premium Quality,innovation_leap,Innovation leap,1,4,52.0,11965.21,31812.9,19847.69,174,0.4889,0.4718,77580.06,28000.0,49580.06,True,50.81,163,18,0
8,7,4,1,3,batch_008,Team 04,Sponsorship Growth,cash_conservative,Cash conservative,2,1,70.0,8959.55,29388.24,20428.69,206,0.6196,0.2558,76666.65,0.0,76666.65,False,42.19,111,14,0
8,7,4,1,3,batch_008,Team 06,Low-Cost Volume,premium_quality,Premium quality,3,2,56.7,5464.72,38605.14,33140.42,262,0.8291,0.3607,18669.37,0.0,18669.37,False,38.11,25,28,167
8,7,4,1,3,batch_008,Team 02,Community / Club,balanced_sop,Balanced S&OP,4,3,55.3,5316.95,32082.0,26765.05,253,0.7487,0.2058,45303.46,4000.0,41303.46,True,45.05,52,32,95
8,7,4,1,3,batch_008,Team 05,Engineering Challenger,aggressive_growth,Aggressive growth,5,5,52.0,1355.23,36376.32,35021.09,228,0.9943,0.2123,69092.69,40000.0,29092.690000000002,True,73.47,0,0,81
8,7,4,1,3,batch_008,Team 07,Community / Club,low_cost_volume,Low-cost volume,6,6,15.3,-5368.44,27800.96,33169.4,247,0.7008,0.42,15377.08,14000.0,1377.08,True,17.66,33,71,121
8,7,4,1,3,batch_008,Team 01,Low-Cost Volume,low_cost_volume,Low-cost volume,7,7,8.7,-19493.99,24006.4,43500.39,260,0.8638,1.0997,0.0,33856.3,-33856.3,True,6.6,0,39,374
9,5,4,1,4,batch_009,Team 04,Engineering Challenger,cash_conservative,Cash conservative,1,1,60.0,10056.57,27226.86,17170.29,162,0.4051,0.6138,68799.88,0.0,68799.88,False,5.44,228,9,0
9,5,4,1,4,batch_009,Team 03,Sponsorship Growth,innovation_leap,Innovation leap,2,3,42.0,8075.22,39742.5,31667.28,270,0.4204,0.5438,67030.34,28000.0,39030.34,True,10.43,342,28,0
9,5,4,1,4,batch_009,Team 02,Premium Quality,balanced_sop,Balanced S&OP,3,2,55.0,6624.96,34460.0,27835.04,198,0.4651,0.5021,59061.47,4000.0,55061.47,False,27.36,202,24,0
9,5,4,1,4,batch_009,Team 01,Community / Club,low_cost_volume,Low-cost volume,4,4,37.0,-1325.3,34791.68,36116.98,314,0.5491,0.2938,16217.23,14000.0,2217.2299999999996,True,0.0,186,71,0
9,5,4,1,4,batch_009,Team 05,Low-Cost Volume,aggressive_growth,Aggressive growth,5,5,32.0,-13621.21,40998.72,54619.93,427,0.7126,0.2537,5027.0,40000.0,-34973.0,True,20.3,75,96,200
10,9,4,1,1,batch_010,Team 04,Community / Club,cash_conservative,Cash conservative,1,1,80.0,4831.21,20910.0,16078.79,161,0.7962,0.3019,37080.93,0.0,37080.93,False,58.05,28,12,219
10,9,4,1,1,batch_010,Team 09,Community / Club,innovation_leap,Innovation leap,2,4,57.0,827.63,31012.28,30184.65,178,0.8334,0.3798,27708.33,28000.0,-291.66999999999825,True,66.16,11,24,147
10,9,4,1,1,batch_010,Team 02,Engineering Challenger,balanced_sop,Balanced S&OP,3,3,57.0,-1734.11,23608.0,25342.11,142,0.9901,0.3945,19035.85,4000.0,15035.849999999999,True,75.11,0,0,286
10,9,4,1,1,batch_010,Team 06,Sponsorship Growth,premium_quality,Premium quality,4,2,75.0,-2395.37,32639.76,35035.13,211,0.9944,0.3338,8947.56,0.0,8947.56,False,76.69,0,0,409
10,9,4,1,1,batch_010,Team 03,Low-Cost Volume,innovation_leap,Innovation leap,5,6,29.5,-4577.81,32947.64,37525.45,172,0.9922,0.9902,2422.19,39368.01,-36945.82,True,44.6,0,0,403
10,9,4,1,1,batch_010,Team 07,Engineering Challenger,low_cost_volume,Low-cost volume,6,5,47.0,-9316.88,20844.56,30161.44,143,0.9956,0.8381,11614.68,14000.0,-2385.3199999999997,True,73.82,0,0,260
10,9,4,1,1,batch_010,Team 05,Premium Quality,aggressive_growth,Aggressive growth,7,7,29.5,-13134.86,24261.12,37395.98,143,0.9937,0.9319,11274.08,40000.0,-28725.92,True,82.38,0,0,428
10,9,4,1,1,batch_010,Team 01,Sponsorship Growth,low_cost_volume,Low-cost volume,8,8,19.5,-19371.15,24509.76,43880.91,194,0.9932,1.1247,0.0,26533.07,-26533.07,True,49.58,0,0,364
10,9,4,1,1,batch_010,Team 08,Low-Cost Volume,balanced_sop,Balanced S&OP,9,9,0.0,-20862.92,17296.0,38158.92,167,0.9916,1.28,0.0,50760.88,-50760.88,True,42.16,0,0,895
11,7,4,2,4,batch_011,Team 03,Sponsorship Growth,cash_conservative,Cash conservative,1,1,96.7,3576.34,26326.2,22749.86,178,0.9953,0.3262,40746.62,0.0,40746.62,False,71.13,0,0,224
11,7,4,2,4,batch_011,Team 02,Premium Quality,innovation_leap,Innovation leap,2,3,48.7,131.52,22165.5,22033.98,119,0.6022,0.6891,37508.84,28000.0,9508.839999999997,True,70.72,58,18,191
11,7,4,2,4,batch_011,Team 05,Low-Cost Volume,premium_quality,Premium quality,3,5,35.3,-4320.47,32155.27,36475.74,145,0.9879,1.3506,0.0,29862.58,-29862.58,True,48.09,0,0,447
11,7,4,2,4,batch_011,Team 07,Premium Quality,balanced_sop,Balanced S&OP,4,2,58.7,-5012.85,22742.0,27754.85,128,0.9901,0.547,16073.05,4000.0,12073.05,True,83.45,0,0,271
11,7,4,2,4,batch_011,Team 01,Community / Club,balanced_sop,Balanced S&OP,5,4,35.3,-7876.56,21678.0,29554.56,166,0.9646,0.6472,525.15,4000.0,-3474.85,True,68.53,0,5,401
11,7,4,2,4,batch_011,Team 06,Community / Club,low_cost_volume,Low-cost volume,6,7,8.7,-15965.02,19548.32,35513.34,168,0.8575,1.3864,0.0,27176.52,-27176.52,True,39.52,0,26,330
11,7,4,2,4,batch_011,Team 04,Engineering Challenger,aggressive_growth,Aggressive growth,7,6,18.7,-18257.08,20350.08,38607.16,127,0.9961,1.1804,4138.01,40000.0,-35861.99,True,74.57,0,0,422
12,7,4,4,4,batch_012,Team 03,Sponsorship Growth,premium_quality,Premium quality,1,1,80.0,16028.83,47552.4,31523.57,318,0.7997,0.2446,73251.7,0.0,73251.7,False,60.24,55,23,34
12,7,4,4,4,batch_012,Team 06,Community / Club,innovation_leap,Innovation leap,2,4,52.0,14074.9,33440.08,19365.18,246,0.6681,0.3455,70538.81,28000.0,42538.81,True,39.75,97,24,0
12,7,4,4,4,batch_012,Team 07,Premium Quality,cash_conservative,Cash conservative,3,3,53.3,13810.76,28761.96,14951.2,162,0.6223,0.3992,82351.31,0.0,82351.31,False,54.63,88,9,0
12,7,4,4,4,batch_012,Team 01,Community / Club,cash_conservative,Cash conservative,4,6,33.3,10835.62,24869.64,14034.02,197,0.5499,0.4195,69009.51,0.0,69009.51,False,30.26,148,12,0
12,7,4,4,4,batch_012,Team 04,Engineering Challenger,low_cost_volume,Low-cost volume,5,2,53.3,7319.82,35088.24,27768.42,242,0.819,0.0345,55140.04,14000.0,41140.04,False,54.53,0,52,0
12,7,4,4,4,batch_012,Team 02,Premium Quality,aggressive_growth,Aggressive growth,6,5,38.7,6690.14,40769.28,34079.14,243,0.9192,0.1186,78292.62,40000.0,38292.619999999995,True,81.29,0,20,90
12,7,4,4,4,batch_012,Team 05,Low-Cost Volume,balanced_sop,Balanced S&OP,7,7,15.3,-4741.38,29331.0,34072.38,288,0.8629,0.3635,9627.52,4000.0,5627.52,True,37.72,0,45,455
13,10,4,1,2,batch_013,Team 03,Community / Club,innovation_leap,Innovation leap,1,4,58.7,8253.03,29595.19,21342.16,176,0.8477,0.4264,41576.77,28000.0,13576.769999999997,True,56.14,6,24,115
13,10,4,1,2,batch_013,Team 04,Premium Quality,cash_conservative,Cash conservative,2,1,82.2,7604.72,22013.64,14408.92,123,0.8731,0.145,58374.58,0.0,58374.58,False,78.18,7,9,26
13,10,4,1,2,batch_013,Team 10,Sponsorship Growth,cash_conservative,Cash conservative,3,2,77.8,6646.11,27136.08,20489.97,188,0.9137,0.2295,53572.71,0.0,53572.71,False,54.56,2,14,29
13,10,4,1,2,batch_013,Team 09,Premium Quality,innovation_leap,Innovation leap,4,6,40.9,1930.91,22780.8,20849.89,123,0.6039,0.6587,42176.21,28000.0,14176.21,True,70.61,60,18,189
13,10,4,1,2,batch_013,Team 06,Engineering Challenger,premium_quality,Premium quality,5,3,68.9,-826.33,23698.44,24524.77,132,0.9913,0.3518,26614.54,0.0,26614.54,False,77.43,0,0,207
13,10,4,1,2,batch_013,Team 01,Engineering Challenger,low_cost_volume,Low-cost volume,6,5,40.9,-2756.78,26481.84,29238.62,182,0.9938,1.0286,19555.91,14000.0,5555.91,True,45.73,0,0,59
13,10,4,1,2,batch_013,Team 08,Community / Club,balanced_sop,Balanced S&OP,7,8,29.8,-3298.99,23566.0,26864.99,182,0.8149,0.4506,17863.85,4000.0,13863.849999999999,True,45.14,7,32,156
13,10,4,1,2,batch_013,Team 02,Low-Cost Volume,balanced_sop,Balanced S&OP,8,7,29.8,-15346.87,19743.0,35089.87,189,0.9975,1.1759,0.0,17465.48,-17465.48,True,34.94,0,0,418
13,10,4,1,2,batch_013,Team 07,Low-Cost Volume,low_cost_volume,Low-cost volume,9,10,5.3,-21371.9,20605.2,41977.1,219,0.8861,2.37,0.0,38398.7,-38398.7,True,0.0,0,27,221
13,10,4,1,2,batch_013,Team 05,Sponsorship Growth,aggressive_growth,Aggressive growth,10,9,9.8,-24085.4,25843.2,49928.6,189,0.9906,1.301,5249.34,40000.0,-34750.66,True,48.61,0,0,278
14,5,4,1,2,batch_014,Team 04,Premium Quality,cash_conservative,Cash conservative,1,1,65.0,12557.44,28761.96,16204.52,162,0.619,0.4025,77322.8,0.0,77322.8,False,52.3,90,9,0
14,5,4,1,2,batch_014,Team 03,Community / Club,innovation_leap,Innovation leap,2,3,52.0,11288.7,32234.26,20945.56,235,0.628,0.3525,63927.88,28000.0,35927.88,True,36.46,113,24,0
14,5,4,1,2,batch_014,Team 01,Engineering Challenger,low_cost_volume,Low-cost volume,3,2,60.0,5182.34,35088.24,29905.9,242,0.7788,0.0066,47478.6,14000.0,33478.6,False,49.3,15,53,0
14,5,4,1,2,batch_014,Team 05,Sponsorship Growth,aggressive_growth,Aggressive growth,4,4,42.0,-3503.03,47201.28,50704.31,346,0.9194,0.1974,43575.77,40000.0,3575.769999999997,True,63.47,0,29,193
14,5,4,1,2,batch_014,Team 02,Low-Cost Volume,balanced_sop,Balanced S&OP,5,5,7.0,-8934.48,27755.0,36689.48,271,0.8113,0.4419,0.0,8196.28,-8196.28,True,35.61,15,46,493
15,7,4,4,2,batch_015,Team 01,Engineering Challenger,cash_conservative,Cash conservative,1,1,70.0,12214.07,27226.86,15012.79,162,0.6091,0.4124,77423.92,0.0,77423.92,False,34.72,94,9,0
15,7,4,4,2,batch_015,Team 06,Engineering Challenger,innovation_leap,Innovation leap,2,6,38.7,11418.65,30088.8,18670.15,174,0.4336,0.5303,76776.29,28000.0,48776.28999999999,True,31.7,207,18,0
15,7,4,4,2,batch_015,Team 05,Sponsorship Growth,balanced_sop,Balanced S&OP,3,2,70.0,9349.06,43816.0,34466.94,315,0.7528,0.172,66806.98,4000.0,62806.979999999996,False,54.87,63,38,39
15,7,4,4,2,batch_015,Team 03,Community / Club,premium_quality,Premium quality,4,4,50.0,9334.97,34060.18,24725.21,249,0.6545,0.3342,58004.22,0.0,58004.22,False,41.03,110,19,0
15,7,4,4,2,batch_015,Team 04,Premium Quality,low_cost_volume,Low-cost volume,5,3,53.3,7028.49,37067.36,30038.87,242,0.7759,0.0806,49648.36,14000.0,35648.36,False,49.57,16,53,0
15,7,4,4,2,batch_015,Team 07,Low-Cost Volume,cash_conservative,Cash conservative,6,5,40.0,6070.84,26142.6,20071.76,257,0.7659,0.2294,47671.45,0.0,47671.45,False,22.76,60,17,159
15,7,4,4,2,batch_015,Team 02,Low-Cost Volume,aggressive_growth,Aggressive growth,7,7,12.0,-20029.97,29954.88,49984.85,303,0.9283,0.6772,0.0,46534.18,-46534.18,True,37.58,0,21,577
16,5,4,4,1,batch_016,Team 01,Sponsorship Growth,cash_conservative,Cash conservative,1,2,65.0,7762.6,30767.28,23004.68,219,0.6396,0.2783,65606.65,0.0,65606.65,False,48.97,109,14,0
16,5,4,4,1,batch_016,Team 05,Premium Quality,balanced_sop,Balanced S&OP,2,1,67.0,5692.11,33992.0,28299.89,195,0.789,0.1371,48636.39,4000.0,44636.39,True,74.62,27,24,60
16,5,4,4,1,batch_016,Team 03,Low-Cost Volume,premium_quality,Premium quality,3,3,47.0,4013.0,40725.61,36712.61,281,0.8549,0.2755,4013.0,260.04,3752.96,True,44.68,18,28,171
16,5,4,4,1,batch_016,Team 02,Engineering Challenger,aggressive_growth,Aggressive growth,4,4,42.0,-3242.93,35703.36,38946.29,224,0.9988,0.2396,43397.9,40000.0,3397.9000000000015,True,75.06,0,0,148
16,5,4,4,1,batch_016,Team 04,Community / Club,low_cost_volume,Low-cost volume,5,5,0.0,-8336.28,28557.76,36894.04,255,0.7113,0.3839,2148.69,14000.0,-11851.31,True,23.74,31,71,127
17,4,4,2,0,batch_017,Team 03,Engineering Challenger,cash_conservative,Cash conservative,1,2,66.7,6867.2,22167.66,15300.46,132,0.4875,0.4231,58394.15,0.0,58394.15,False,21.96,128,9,0
17,4,4,2,0,batch_017,Team 01,Premium Quality,balanced_sop,Balanced S&OP,2,1,73.3,6724.15,34460.0,27735.85,198,0.687,0.243,43827.3,4000.0,39827.3,False,43.95,65,24,0
17,4,4,2,0,batch_017,Team 02,Sponsorship Growth,innovation_leap,Innovation leap,3,3,32.0,-1023.33,39698.4,40721.73,270,0.609,0.3186,56882.26,28000.0,28882.260000000002,True,41.08,144,28,0
17,4,4,2,0,batch_017,Team 04,Low-Cost Volume,aggressive_growth,Aggressive growth,4,4,12.0,-21809.54,32333.76,54143.3,330,0.8134,0.5859,0.0,54006.04,-54006.04,True,1.55,0,74,208
18,9,4,2,3,batch_018,Team 02,Community / Club,innovation_leap,Innovation leap,1,3,74.5,6831.37,29265.29,22433.92,130,0.9905,0.8362,16325.84,28000.0,-11674.16,True,69.62,0,0,214
18,9,4,2,3,batch_018,Team 03,Premium Quality,cash_conservative,Cash conservative,2,1,82.5,-1031.0,14792.04,15823.04,82,0.9891,0.8215,25583.77,0.0,25583.77,False,86.08,0,0,187
18,9,4,2,3,batch_018,Team 09,Sponsorship Growth,cash_conservative,Cash conservative,3,2,82.5,-4531.73,17760.24,22291.97,122,0.9935,0.93,20382.3,0.0,20382.3,False,68.55,0,0,232
18,9,4,2,3,batch_018,Team 08,Premium Quality,innovation_leap,Innovation leap,4,6,34.5,-8381.29,14288.4,22669.69,77,0.6031,1.1924,2982.1,28000.0,-25017.9,True,71.01,31,18,371
18,9,4,2,3,batch_018,Team 07,Community / Club,balanced_sop,Balanced S&OP,5,5,37.0,-11442.18,16940.0,28382.18,129,0.989,1.2545,0.0,10713.56,-10713.56,True,62.04,0,0,320
18,9,4,2,3,batch_018,Team 05,Engineering Challenger,premium_quality,Premium quality,6,4,39.5,-11691.3,14745.24,26436.54,82,0.9899,1.1729,0.0,12876.45,-12876.45,True,76.7,0,0,395
18,9,4,2,3,batch_018,Team 01,Low-Cost Volume,balanced_sop,Balanced S&OP,7,7,19.5,-26882.84,11216.0,38098.84,109,0.9891,2.4846,0.0,51255.09,-51255.09,True,38.91,0,0,675
18,9,4,2,3,batch_018,Team 06,Low-Cost Volume,low_cost_volume,Low-cost volume,8,8,14.5,-33549.6,10723.68,44273.28,114,0.9916,4.4426,0.0,61076.27,-61076.27,True,0.0,0,0,416
18,9,4,2,3,batch_018,Team 04,Sponsorship Growth,aggressive_growth,Aggressive growth,9,9,12.0,-37126.82,16273.92,53400.74,119,0.9922,2.6605,0.0,79981.95,-79981.95,True,54.46,0,0,545
19,5,4,0,2,batch_019,Team 04,Premium Quality,innovation_leap,Innovation leap,1,3,42.0,12944.0,31812.9,18868.9,174,0.2614,0.722,81420.03,28000.0,53420.03,True,3.74,472,18,0
19,5,4,0,2,batch_019,Team 01,Engineering Challenger,premium_quality,Premium quality,2,1,75.0,9848.09,32387.04,22538.95,182,0.4035,0.5882,68894.52,0.0,68894.52,False,4.7,254,14,0
19,5,4,0,2,batch_019,Team 05,Sponsorship Growth,cash_conservative,Cash conservative,3,2,45.0,9719.0,29133.24,19414.24,204,0.3328,0.6043,60800.79,0.0,60800.79,False,0.0,393,14,0
19,5,4,0,2,batch_019,Team 03,Community / Club,balanced_sop,Balanced S&OP,4,4,40.0,7662.44,32620.0,24957.56,259,0.4032,0.5619,41203.05,4000.0,37203.05,False,0.0,350,32,0
