run_id,team_count,round_count,market_scenario,team_name,archetype,strategy_key,strategy_label,profit_rank,balanced_rank,balanced_score,profit,revenue,total_cost,sales_units,fill_rate,forecast_wape,ending_cash_balance,short_term_debt_balance,cash_minus_debt,liquidity_stress_flag,reputation_after_round,lost_sales_units,backlog_units_end,ending_inventory
72,10,4,batch_072,Team 06,Premium Quality,aggressive_growth,Aggressive growth,8,7,34.2,-7477.63,26799.36,34276.99,158,0.9967,0.7536,31754.74,40000.0,-8245.259999999998,True,84.0,0,0,377
72,10,4,batch_072,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,9,9,16.4,-14054.35,26532.0,40586.35,209,0.9937,0.9732,5380.37,14000.0,-8619.630000000001,True,45.39,0,0,302
72,10,4,batch_072,Team 09,Low-Cost Volume,balanced_sop,Balanced S&OP,10,10,9.8,-16644.91,18491.0,35135.91,178,0.9957,1.1481,0.0,33862.1,-33862.1,True,41.19,0,0,842
73,7,4,batch_073,Team 01,Premium Quality,premium_quality,Premium quality,1,1,80.0,8084.2,33687.36,25603.16,179,0.8095,0.1439,59684.31,0.0,59684.31,False,71.12,27,14,18
73,7,4,batch_073,Team 05,Community / Club,cash_conservative,Cash conservative,2,4,56.7,7898.05,24245.4,16347.35,191,0.6468,0.2906,59576.67,0.0,59576.67,False,32.65,92,12,1
73,7,4,batch_073,Team 07,Sponsorship Growth,premium_quality,Premium quality,3,2,66.7,6772.44,42793.92,36021.48,283,0.8446,0.0995,52223.69,0.0,52223.69,False,63.2,28,23,63
73,7,4,batch_073,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,4,3,63.3,6609.78,32468.0,25858.22,197,0.8324,0.0788,58515.87,4000.0,54515.87,False,68.98,14,24,18
73,7,4,batch_073,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,5,7,12.0,4785.74,34696.73,29910.99,239,0.7922,0.5053,25899.96,28000.0,-2100.040000000001,True,30.28,27,34,148
73,7,4,batch_073,Team 06,Premium Quality,aggressive_growth,Aggressive growth,6,5,35.3,-1807.5,36616.32,38423.82,216,0.9987,0.2854,55937.93,40000.0,15937.93,True,84.26,0,0,122
73,7,4,batch_073,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,7,6,12.0,-10466.66,37097.28,47563.94,293,0.9738,0.4517,2455.08,14000.0,-11544.92,True,24.27,0,7,109
74,4,4,batch_074,Team 01,Premium Quality,premium_quality,Premium quality,1,1,73.3,7790.0,33181.92,25391.92,176,0.8229,0.1426,59559.89,0.0,59559.89,False,69.25,23,14,24
74,4,4,batch_074,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,2,2,73.3,7330.99,32617.0,25286.01,198,0.8828,0.0932,50767.08,4000.0,46767.08,False,54.3,1,24,0
74,4,4,batch_074,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,3,3,25.3,3800.11,33686.0,29885.89,217,0.831,0.5972,19855.35,28000.0,-8144.6500000000015,True,34.49,9,34,196
74,4,4,batch_074,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,4,4,12.0,-6743.45,40161.44,46904.89,318,0.9617,0.6755,0.0,26975.53,-26975.53,True,0.0,0,11,50
75,9,4,batch_075,Team 07,Sponsorship Growth,premium_quality,Premium quality,1,1,70.0,10442.87,44219.52,33776.65,296,0.6384,0.3578,67920.36,0.0,67920.36,False,46.77,143,23,0
75,9,4,batch_075,Team 01,Premium Quality,premium_quality,Premium quality,2,2,60.0,10013.44,34192.8,24179.36,182,0.5973,0.3809,68094.68,0.0,68094.68,False,50.98,108,14,0
75,9,4,batch_075,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,3,57.5,8424.97,32617.0,24192.03,198,0.6306,0.3103,54751.49,4000.0,50751.49,False,34.66,91,24,0
75,9,4,batch_075,Team 05,Community / Club,cash_conservative,Cash conservative,4,6,37.5,7583.47,22996.92,15413.45,179,0.4821,0.4405,48153.72,0.0,48153.72,False,5.97,179,12,0
75,9,4,batch_075,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,5,4,52.0,4774.31,34957.12,30182.81,241,0.7405,0.0834,24817.99,14000.0,10817.990000000002,True,13.37,30,53,0
75,9,4,batch_075,Team 06,Premium Quality,aggressive_growth,Aggressive growth,6,5,44.5,2946.77,39093.12,36146.35,234,0.6848,0.1712,59795.66,40000.0,19795.660000000003,True,43.05,56,50,0
75,9,4,batch_075,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,7,8,32.0,2404.98,39565.26,37160.28,309,0.7845,0.199,29414.99,28000.0,1414.9900000000016,True,30.43,50,34,106
75,9,4,batch_075,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,8,7,32.0,152.03,45365.76,45213.73,368,0.8121,0.1903,3652.03,19898.0,-16245.97,True,0.0,0,83,0
75,9,4,batch_075,Team 09,Low-Cost Volume,balanced_sop,Balanced S&OP,9,9,24.5,-4000.68,31370.0,35370.68,310,0.7986,0.2706,8021.74,4000.0,4021.74,True,21.37,30,46,160
76,4,4,batch_076,Team 01,Premium Quality,premium_quality,Premium quality,1,1,60.0,11330.78,34192.8,22862.02,182,0.292,0.7045,73375.33,0.0,73375.33,False,0.0,426,14,0
76,4,4,batch_076,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,2,3,53.3,9562.65,32617.0,23054.35,198,0.3066,0.6784,72245.14,4000.0,68245.14,False,0.0,423,24,0
76,4,4,batch_076,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,3,2,53.3,2932.73,45494.24,42561.51,369,0.3856,0.5252,30581.18,14000.0,16581.18,False,0.0,503,83,0
76,4,4,batch_076,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,4,4,25.3,-799.84,33976.95,34776.79,323,0.3827,0.573,58511.58,28000.0,30511.58,True,0.0,493,27,0
77,4,4,batch_077,Team 01,Premium Quality,premium_quality,Premium quality,1,1,60.0,8566.33,34192.8,25626.47,182,0.4038,0.5878,62316.66,0.0,62316.66,False,3.73,254,14,0
77,4,4,batch_077,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,2,2,53.3,6729.91,32617.0,25887.09,198,0.4153,0.5582,60919.24,4000.0,56919.24,False,0.0,254,24,0
77,4,4,batch_077,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,3,4,38.7,4531.31,33848.85,29317.54,322,0.5185,0.4326,53156.16,28000.0,25156.160000000003,True,0.0,266,31,0
77,4,4,batch_077,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,4,3,40.0,-2557.07,45494.24,48051.31,369,0.526,0.3291,11875.59,14000.0,-2124.41,False,0.0,248,83,0
78,6,4,batch_078,Team 01,Premium Quality,premium_quality,Premium quality,1,1,68.0,11461.42,34192.8,22731.38,182,0.5449,0.4375,73900.7,0.0,73900.7,False,40.04,137,14,0
78,6,4,batch_078,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,2,3,56.0,11095.32,36807.23,25711.91,317,0.6552,0.3356,62806.81,28000.0,34806.81,True,19.13,131,34,0
78,6,4,batch_078,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,2,56.0,9697.29,32617.0,22919.71,198,0.5568,0.3968,72781.18,4000.0,68781.18,False,35.97,133,24,0
78,6,4,batch_078,Team 05,Community / Club,cash_conservative,Cash conservative,4,6,28.0,8663.17,22996.92,14333.75,179,0.3891,0.5513,68635.23,0.0,68635.23,False,9.11,267,12,0
78,6,4,batch_078,Team 06,Premium Quality,aggressive_growth,Aggressive growth,5,5,36.0,4810.82,39093.12,34282.3,234,0.6001,0.1822,91031.75,40000.0,51031.75,True,57.17,105,50,0
78,6,4,batch_078,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,6,4,40.0,3193.81,45494.24,42300.43,369,0.6838,0.0912,31685.87,14000.0,17685.87,False,9.12,86,83,0
79,8,4,batch_079,Team 05,Community / Club,cash_conservative,Cash conservative,1,2,68.6,8953.92,25230.72,16276.8,199,0.6642,0.3012,58498.77,0.0,58498.77,False,40.78,87,12,16
79,8,4,batch_079,Team 07,Sponsorship Growth,premium_quality,Premium quality,2,1,71.4,7834.62,43714.08,35879.46,292,0.8542,0.1307,49157.29,0.0,49157.29,False,67.56,26,23,91
79,8,4,batch_079,Team 01,Premium Quality,premium_quality,Premium quality,3,3,62.9,7562.16,33181.92,25619.76,176,0.8213,0.1487,53889.21,0.0,53889.21,False,75.69,24,14,54
79,8,4,batch_079,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,4,4,60.6,6588.78,32319.0,25730.22,196,0.9255,0.0702,55032.49,4000.0,51032.49,True,74.51,0,14,47
79,8,4,batch_079,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,5,5,46.3,1122.91,32404.24,31281.33,222,0.9945,0.244,39189.69,14000.0,25189.690000000002,True,63.48,0,0,20
79,8,4,batch_079,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,6,7,12.0,-2268.71,36603.21,38871.92,250,0.8246,0.3807,12662.92,28000.0,-15337.08,True,39.02,18,34,191
79,8,4,batch_079,Team 06,Premium Quality,aggressive_growth,Aggressive growth,7,6,29.1,-3091.78,35385.6,38477.38,209,0.9968,0.3258,46721.07,40000.0,6721.07,True,83.08,0,0,178
79,8,4,batch_079,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,8,8,9.1,-9371.27,37859.36,47230.63,299,0.9602,0.4193,3633.89,14000.0,-10366.11,True,34.29,0,11,118
80,7,4,batch_080,Team 01,Premium Quality,premium_quality,Premium quality,1,2,66.7,11083.35,34192.8,23109.45,182,0.6625,0.3096,72387.35,0.0,72387.35,False,47.26,77,14,0
80,7,4,batch_080,Team 07,Sponsorship Growth,premium_quality,Premium quality,2,1,73.3,10980.63,43109.28,32128.65,285,0.6754,0.2907,75558.04,0.0,75558.04,False,43.61,113,23,0
80,7,4,batch_080,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,3,56.7,9309.11,32617.0,23307.89,198,0.6676,0.2663,71234.94,4000.0,67234.94,False,43.24,74,24,0
80,7,4,batch_080,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,4,6,35.3,8675.04,35270.97,26595.93,269,0.7367,0.4275,47604.48,28000.0,19604.480000000003,True,20.42,61,34,89
80,7,4,batch_080,Team 05,Community / Club,cash_conservative,Cash conservative,5,7,26.7,8411.0,22996.92,14585.92,179,0.4756,0.4483,67689.28,0.0,67689.28,False,12.29,184,12,0
80,7,4,batch_080,Team 06,Premium Quality,aggressive_growth,Aggressive growth,6,4,38.7,4725.96,39542.4,34816.44,237,0.7172,0.1122,89043.44,40000.0,49043.44,True,68.66,42,50,0
80,7,4,batch_080,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,7,5,36.7,625.26,43820.48,43195.22,350,0.8068,0.1739,26148.76,14000.0,12148.759999999998,False,12.76,0,82,39
81,9,4,batch_081,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,1,3,62.0,7092.92,36104.57,29011.65,112,0.9902,2.0501,14092.92,55824.38,-41731.46,True,42.67,0,0,418
81,9,4,batch_081,Team 05,Community / Club,cash_conservative,Cash conservative,2,1,75.0,-1039.7,15059.28,16098.98,113,0.92,0.8138,21164.94,0.0,21164.94,False,60.81,0,9,219
81,9,4,batch_081,Team 01,Premium Quality,premium_quality,Premium quality,3,2,67.0,-9610.28,16081.2,25691.48,84,0.9874,1.1159,0.0,8639.05,-8639.05,True,82.56,0,0,400
81,9,4,batch_081,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,4,4,52.0,-11113.37,14170.0,25283.37,85,0.9832,1.3135,0.0,7449.46,-7449.46,True,73.27,0,0,350
81,9,4,batch_081,Team 07,Sponsorship Growth,premium_quality,Premium quality,5,5,47.0,-17525.15,19157.04,36682.19,123,0.9854,1.2673,0.0,33659.14,-33659.14,True,71.2,0,0,661
81,9,4,batch_081,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,6,6,34.5,-17526.13,12276.88,29803.01,84,0.9853,2.0968,0.0,15291.45,-15291.45,True,68.54,0,0,193
81,9,4,batch_081,Team 06,Premium Quality,aggressive_growth,Aggressive growth,7,8,27.0,-22288.32,14630.4,36918.72,86,0.992,2.2068,0.0,44371.47,-44371.47,True,79.91,0,0,389
81,9,4,batch_081,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,8,7,27.0,-24710.07,19203.36,43913.43,145,0.9923,2.7014,0.0,39459.65,-39459.65,True,33.25,0,0,235
81,9,4,batch_081,Team 09,Low-Cost Volume,balanced_sop,Balanced S&OP,9,9,0.0,-27223.01,10135.0,37358.01,98,0.9832,2.8527,0.0,54906.69,-54906.69,True,40.27,0,0,739
82,6,4,batch_082,Team 01,Premium Quality,premium_quality,Premium quality,1,1,68.0,10047.43,34192.8,24145.37,182,0.6077,0.3695,68240.19,0.0,68240.19,False,36.96,102,14,0
82,6,4,batch_082,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,2,2,64.0,8248.25,32617.0,24368.75,198,0.6111,0.3334,66985.22,4000.0,62985.22,False,31.22,101,24,0
82,6,4,batch_082,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,3,3,44.0,7926.06,35400.12,27474.06,299,0.6995,0.3691,54576.45,28000.0,26576.449999999997,True,17.34,93,34,10
82,6,4,batch_082,Team 05,Community / Club,cash_conservative,Cash conservative,4,6,32.0,7664.72,22996.92,15332.2,179,0.4236,0.5104,64419.82,0.0,64419.82,False,6.44,230,12,0
82,6,4,batch_082,Team 06,Premium Quality,aggressive_growth,Aggressive growth,5,5,36.0,2806.78,39093.12,36286.34,234,0.6609,0.1114,82490.69,40000.0,42490.69,True,49.69,69,50,0
82,6,4,batch_082,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,6,4,40.0,395.66,45467.84,45072.18,368,0.7354,0.1078,22153.1,14000.0,8153.0999999999985,False,8.95,48,83,3
83,6,4,batch_083,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,1,3,52.0,9944.85,36007.13,26062.28,197,0.9063,0.7001,25133.19,28000.0,-2866.8100000000013,True,42.86,0,19,256
83,6,4,batch_083,Team 05,Community / Club,cash_conservative,Cash conservative,2,2,68.0,7249.21,21999.36,14750.15,170,0.7855,0.2597,50755.93,0.0,50755.93,False,51.19,33,12,148
83,6,4,batch_083,Team 01,Premium Quality,premium_quality,Premium quality,3,1,80.0,4123.31,27252.72,23129.41,143,0.9976,0.2558,37892.41,0.0,37892.41,False,86.09,0,0,198
83,6,4,batch_083,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,4,4,40.0,545.41,24055.0,23509.59,145,0.9891,0.3643,31819.58,4000.0,27819.58,True,75.58,0,0,250
83,6,4,batch_083,Team 06,Premium Quality,aggressive_growth,Aggressive growth,5,5,16.0,-10691.44,24524.16,35215.6,145,0.9906,0.8993,25156.03,40000.0,-14843.970000000001,True,82.89,0,0,394
83,6,4,batch_083,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,6,6,12.0,-15968.45,25627.36,41595.81,205,0.9908,1.0057,3668.05,14000.0,-10331.95,True,44.71,0,0,275
84,8,4,batch_084,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,1,5,43.4,9240.66,37530.47,28289.81,188,0.8751,0.7787,16240.66,35866.44,-19625.780000000002,True,41.56,0,25,313
84,8,4,batch_084,Team 05,Community / Club,cash_conservative,Cash conservative,2,2,65.7,6912.37,22807.2,15894.83,176,0.7681,0.2416,42718.97,0.0,42718.97,False,53.96,39,12,178
84,8,4,batch_084,Team 01,Premium Quality,premium_quality,Premium quality,3,1,74.3,5934.77,30399.84,24465.07,159,0.9937,0.1739,32485.45,0.0,32485.45,False,85.98,0,0,198
84,8,4,batch_084,Team 07,Sponsorship Growth,premium_quality,Premium quality,4,4,54.3,2799.17,37264.32,34465.15,240,0.9921,0.2298,19169.18,0.0,19169.18,False,76.68,0,0,351
84,8,4,batch_084,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,5,3,57.7,2640.75,27455.0,24814.25,165,0.9957,0.2069,28099.27,4000.0,24099.27,True,75.88,0,0,239
84,8,4,batch_084,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,6,6,34.9,-5474.71,24492.16,29966.87,168,0.9954,0.5642,18887.38,14000.0,4887.380000000001,True,74.61,0,0,206
84,8,4,batch_084,Team 06,Premium Quality,aggressive_growth,Aggressive growth,7,7,26.3,-9061.17,27993.6,37054.77,165,0.9981,0.6817,19097.85,40000.0,-20902.15,True,83.01,0,0,385
84,8,4,batch_084,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,8,8,3.4,-16026.64,28388.8,44415.44,223,0.9942,0.8503,0.0,21168.72,-21168.72,True,47.63,0,0,300
85,9,4,batch_085,Team 05,Community / Club,cash_conservative,Cash conservative,1,3,70.0,8225.84,24673.8,16447.96,191,0.75,0.25,51520.05,0.0,51520.05,False,43.79,50,12,78
85,9,4,batch_085,Team 01,Premium Quality,premium_quality,Premium quality,2,1,80.0,6577.64,32002.56,25424.92,169,0.8889,0.1586,52007.88,0.0,52007.88,False,83.34,6,14,71
85,9,4,batch_085,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,2,72.0,6228.2,31784.0,25555.8,191,0.9918,0.0999,48471.38,4000.0,44471.38,True,76.3,0,0,92
85,9,4,batch_085,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,4,7,27.0,4230.65,34114.92,29884.27,200,0.8344,0.6966,12707.18,28000.0,-15292.82,True,40.51,3,34,259
85,9,4,batch_085,Team 07,Sponsorship Growth,premium_quality,Premium quality,5,4,52.5,3029.98,39059.28,36029.3,255,0.8716,0.1733,36965.84,0.0,36965.84,False,70.72,13,23,187
85,9,4,batch_085,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,6,5,39.5,-3157.93,28008.64,31166.57,192,0.9916,0.3705,33877.7,14000.0,19877.699999999997,True,70.0,0,0,64
85,9,4,batch_085,Team 06,Premium Quality,aggressive_growth,Aggressive growth,7,6,37.0,-5818.02,32584.32,38402.34,192,0.9951,0.4408,37755.5,40000.0,-2244.5,True,84.15,0,0,236
85,9,4,batch_085,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,8,8,22.0,-12912.69,33982.08,46894.77,263,0.9946,0.6704,0.0,16263.09,-16263.09,True,34.9,0,0,181
85,9,4,batch_085,Team 09,Low-Cost Volume,balanced_sop,Balanced S&OP,9,9,2.0,-17783.06,21775.0,39558.06,209,0.989,0.8171,0.0,37949.76,-37949.76,True,41.46,0,0,699
86,5,4,batch_086,Team 01,Premium Quality,premium_quality,Premium quality,1,1,70.0,12054.77,34192.8,22138.03,182,0.5683,0.4122,76270.42,0.0,76270.42,False,41.27,124,14,0
86,5,4,batch_086,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,2,3,57.0,10927.19,36407.07,25479.88,276,0.7475,0.3946,50347.15,28000.0,22347.15,True,22.95,57,34,98
86,5,4,batch_086,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,2,60.0,10303.73,32617.0,22313.27,198,0.5843,0.3648,75188.02,4000.0,71188.02,False,38.3,116,24,0
86,5,4,batch_086,Team 05,Community / Club,cash_conservative,Cash conservative,4,5,20.0,9089.25,22996.92,13907.67,179,0.4391,0.492,69965.76,0.0,69965.76,False,14.13,215,12,0
86,5,4,batch_086,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,5,4,35.0,2710.59,44029.92,41319.33,353,0.7338,0.157,31752.54,14000.0,17752.54,False,10.44,44,83,34
87,9,4,batch_087,Team 01,Premium Quality,premium_quality,Premium quality,1,1,85.0,11406.95,33847.2,22440.25,178,0.9907,0.1118,49787.18,0.0,49787.18,False,85.74,0,0,145
87,9,4,batch_087,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,2,6,39.5,10543.33,36290.1,25746.77,220,0.8514,0.5734,29379.73,28000.0,1379.7299999999996,True,39.0,3,34,243
87,9,4,batch_087,Team 07,Sponsorship Growth,premium_quality,Premium quality,3,3,70.0,10149.51,41599.44,31449.93,270,0.9915,0.1198,43379.82,0.0,43379.82,False,73.29,0,0,253
87,9,4,batch_087,Team 05,Community / Club,cash_conservative,Cash conservative,4,4,57.5,9538.99,23205.0,13666.01,181,0.6722,0.2635,53977.28,0.0,53977.28,False,30.84,75,12,5
87,9,4,batch_087,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,5,2,75.0,8871.21,30724.0,21852.79,186,0.9943,0.0692,52026.57,4000.0,48026.57,False,76.65,0,0,72
87,9,4,batch_087,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,6,5,44.5,6902.55,33430.32,26527.77,231,0.9932,0.47,33110.78,14000.0,19110.78,True,40.85,0,0,9
87,9,4,batch_087,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,7,8,17.5,-39.16,39601.76,39640.92,313,0.9812,0.7585,6234.61,14000.0,-7765.39,False,0.0,0,5,54
87,9,4,batch_087,Team 06,Premium Quality,aggressive_growth,Aggressive growth,8,7,27.0,-2023.93,30835.2,32859.13,183,0.9926,0.5078,52116.05,40000.0,12116.050000000003,True,79.86,0,0,120
87,9,4,batch_087,Team 09,Low-Cost Volume,balanced_sop,Balanced S&OP,9,9,2.0,-8173.31,24416.0,32589.31,235,0.8889,0.6315,548.4,4000.0,-3451.6,True,30.74,0,28,361
88,6,4,batch_088,Team 01,Premium Quality,premium_quality,Premium quality,1,1,68.0,10113.67,34192.8,24079.13,182,0.4743,0.5132,68503.31,0.0,68503.31,False,28.45,187,14,0
88,6,4,batch_088,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,2,2,56.0,8435.42,35870.84,27435.42,334,0.5747,0.4002,59523.76,28000.0,31523.760000000002,True,6.32,212,34,0
88,6,4,batch_088,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,3,52.0,8314.49,32617.0,24302.51,198,0.4789,0.4864,67259.76,4000.0,63259.759999999995,False,23.2,190,24,0
88,6,4,batch_088,Team 05,Community / Club,cash_conservative,Cash conservative,4,6,32.0,7691.09,22996.92,15305.83,179,0.3217,0.6308,64381.01,0.0,64381.01,False,0.0,364,12,0
88,6,4,batch_088,Team 06,Premium Quality,aggressive_growth,Aggressive growth,5,5,36.0,2900.03,39093.12,36193.09,234,0.5252,0.2972,83076.91,40000.0,43076.91,True,43.06,161,50,0
88,6,4,batch_088,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,6,4,40.0,513.07,45494.24,44981.17,369,0.5879,0.238,22238.13,14000.0,8238.130000000001,False,0.0,174,83,0
89,8,4,batch_089,Team 05,Community / Club,cash_conservative,Cash conservative,1,2,74.3,8615.81,23370.24,14754.43,182,0.7843,0.2098,52169.64,0.0,52169.64,False,51.82,37,12,133
89,8,4,batch_089,Team 01,Premium Quality,premium_quality,Premium quality,2,1,74.3,7009.2,30062.88,23053.68,157,0.9888,0.1826,44357.55,0.0,44357.55,False,85.04,0,0,166
89,8,4,batch_089,Team 07,Sponsorship Growth,premium_quality,Premium quality,3,3,74.3,5612.08,37892.88,32280.8,246,0.9955,0.2049,37760.27,0.0,37760.27,False,76.66,0,0,283
89,8,4,batch_089,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,4,4,49.1,3610.59,27008.0,23397.41,162,0.9953,0.2288,38641.65,4000.0,34641.65,True,75.08,0,0,211
89,8,4,batch_089,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,5,6,23.4,81.58,35259.84,35178.26,216,0.9926,0.5855,14564.24,28000.0,-13435.76,True,45.57,0,0,284
89,8,4,batch_089,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,6,5,26.3,-4448.47,23805.76,28254.23,163,0.9938,0.6096,28654.02,14000.0,14654.02,True,72.91,0,0,183
89,8,4,batch_089,Team 06,Premium Quality,aggressive_growth,Aggressive growth,7,7,23.4,-7615.53,27544.32,35159.85,162,0.9964,0.7098,31639.9,40000.0,-8360.099999999999,True,82.16,0,0,357
89,8,4,batch_089,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,8,8,14.9,-10913.67,30696.16,41609.83,242,0.9956,0.7959,9193.57,14000.0,-4806.43,True,45.04,0,0,230
90,4,4,batch_090,Team 01,Premium Quality,premium_quality,Premium quality,1,1,60.0,10967.43,34192.8,23225.37,182,0.4382,0.5515,71924.64,0.0,71924.64,False,16.72,219,14,0
90,4,4,batch_090,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,2,2,53.3,9192.21,32617.0,23424.79,198,0.4512,0.5179,70765.18,4000.0,66765.18,False,12.78,216,24,0
90,4,4,batch_090,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,3,3,45.3,8852.69,35212.28,26359.59,333,0.5846,0.3879,64750.66,28000.0,36750.66,True,3.9,201,34,0
90,4,4,batch_090,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,4,4,33.3,2210.03,45494.24,43284.21,369,0.5801,0.2498,27966.97,14000.0,13966.970000000001,False,0.0,183,83,0
91,4,4,batch_091,Team 01,Premium Quality,premium_quality,Premium quality,1,1,60.0,9322.57,34192.8,24870.23,182,0.6592,0.3132,65392.23,0.0,65392.23,False,57.73,79,14,0
91,4,4,batch_091,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,2,2,60.0,7507.17,32617.0,25109.83,198,0.6617,0.2733,64004.91,4000.0,60004.91,False,52.93,76,24,0
91,4,4,batch_091,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,3,4,25.3,152.34,38130.86,37978.52,290,0.7593,0.2782,25413.12,28000.0,-2586.880000000001,True,24.97,56,34,114
91,4,4,batch_091,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,4,3,46.7,-2583.56,44121.44,46705.0,354,0.8162,0.1458,13947.32,14000.0,-52.68000000000029,False,17.39,0,78,39
92,10,4,batch_092,Team 10,Community / Club,innovation_leap,Innovation leap,1,3,63.1,9946.12,29737.57,19791.45,144,0.9233,0.6482,32763.95,28000.0,4763.950000000001,True,69.92,0,11,189
92,10,4,batch_092,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,2,6,45.3,9550.48,36349.95,26799.47,130,0.9872,1.6198,16550.48,44297.63,-27747.149999999998,True,44.6,0,0,394
92,10,4,batch_092,Team 05,Community / Club,cash_conservative,Cash conservative,3,2,71.1,1498.32,17060.52,15562.2,129,0.8849,0.5036,30791.32,0.0,30791.32,False,67.87,3,12,302
92,10,4,batch_092,Team 01,Premium Quality,premium_quality,Premium quality,4,1,73.3,-3053.94,20658.24,23712.18,108,0.9878,0.6464,15086.34,0.0,15086.34,False,84.33,0,0,313
92,10,4,batch_092,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,5,4,56.4,-5760.35,18350.0,24110.35,110,0.9896,0.7992,11337.69,4000.0,7337.6900000000005,True,74.16,0,0,368
92,10,4,batch_092,Team 07,Sponsorship Growth,premium_quality,Premium quality,6,5,52.0,-8922.09,24559.2,33481.29,157,0.9906,0.7856,0.0,3839.03,-3839.03,True,74.91,0,0,544
92,10,4,batch_092,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,7,8,32.0,-13015.35,15924.48,28939.83,109,0.9874,1.3915,3844.55,14000.0,-10155.45,True,72.67,0,0,346
92,10,4,batch_092,Team 06,Premium Quality,aggressive_growth,Aggressive growth,8,7,32.0,-16879.38,18885.12,35764.5,111,0.9926,1.4859,4905.28,40000.0,-35094.72,True,81.26,0,0,510
92,10,4,batch_092,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,9,9,14.2,-24434.35,18265.28,42699.63,143,0.9894,1.8714,0.0,38111.64,-38111.64,True,50.79,0,0,496
