round_number,team_name,product_id,product_name,slot_name,target_segment,lifecycle_stage,age_in_rounds,tech_generation,cannibalization_group,selling_price_per_unit,forecast_units,planned_production_units,actual_production_units,defect_rate,good_units_produced,demand_allocated,actual_demand_units,sales_units,lost_sales_units,ending_inventory,fill_rate,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,revenue,production_cost,holding_cost,warranty_cost,allocated_procurement_cost,allocated_backlog_cost,allocated_expansion_cost,contribution_margin_per_unit,profit_contribution,beginning_inventory,backlog_units_start,backlog_units_end,tech_gap_to_market,tech_attractiveness_adjustment,cannibalization_in_units,cannibalization_out_units,launched_this_round,launch_event,retired_this_round,retirement_liquidation_revenue,notes,run_id,team_count,market_scenario,market_label
4,Team 07,team_07_B,Rise Power,B,premium,maturity,5,3,power,192.24,76,78,78,0.0098,77,103.5,103.5,77,26,0,0.6087,27.5,27.5,0.3619,0.2657,14802.48,4893.72,16.73,33.92,3936.66,230.0,310.92,79.03,4406.97,0,23,23,-1,0.864,2.78,4.42,False,,False,0.0,Lost 26 sales units. Carried 23 backlog units.,79,8,batch_079,Batch market 079
4,Team 07,team_07_C,Court Wave,C,beginner,maturity,6,1,entry,112.32,99,101,101,0.0121,99,110.32,110.32,110,0,41,0.9971,11.32,11.32,0.1144,0.1026,12355.2,6113.53,267.67,60.14,5097.47,0.0,402.6,1.32,-623.92,52,0,0,-3,0.918,0.0,5.18,False,,False,0.0,,79,8,batch_079,Batch market 079
4,Team 08,team_08_A,Vector X,A,premium,maturity,5,3,engineered,161.92,119,110,110,0.005,109,98.59,98.59,107,0,2,0.9946,-20.41,20.41,-0.1715,0.2071,17325.44,7274.3,118.39,24.08,5623.75,0.0,843.93,54.62,2744.35,0,9,0,-1,0.864,0.0,4.32,False,,False,0.0,,79,8,batch_079,Batch market 079
4,Team 08,team_08_B,Axis Control,B,mid,maturity,4,2,engineered,131.12,145,134,134,0.005,133,113.69,113.69,115,0,18,0.994,-31.31,31.31,-0.2159,0.2754,15078.8,8514.36,237.61,25.88,6850.76,0.0,1028.07,26.41,-2381.24,0,2,0,-2,0.763,4.32,0.0,False,,False,0.0,,79,8,batch_079,Batch market 079
4,Team 08,team_08_C,Baseline Drive,C,beginner,maturity,5,1,entry,98.56,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.73,0.0,0,0,0,-3,0.918,0.0,0.0,False,,False,0.0,,79,8,batch_079,Batch market 079
1,Team 01,team_01_A,Elite Spin Pro,A,premium,launch,1,3,tour,209.52,85,87,87,0.005,86,111.57,111.57,86,17,0,0.7708,26.57,26.57,0.3126,0.2382,18018.72,5124.3,71.87,19.35,3966.33,80.0,442.57,105.03,6833.12,0,0,8,1,1.074,0.0,0.0,False,,False,0.0,Lost 17 sales units. Carried 8 backlog units.,80,7,batch_080,Batch market 080
1,Team 01,team_01_B,Control Tour,B,mid,growth,2,2,tour,168.48,95,97,97,0.005,96,114.41,114.41,96,12,0,0.8391,19.41,19.41,0.2043,0.1696,16174.08,5548.4,80.13,21.6,4422.23,60.0,493.43,65.69,4029.47,0,0,6,0,1.0,0.0,0.0,False,,False,0.0,Lost 12 sales units. Carried 6 backlog units.,80,7,batch_080,Batch market 080
1,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.78,0.0,0,0,0,-1,0.924,0.0,0.0,False,,False,0.0,,80,7,batch_080,Batch market 080
1,Team 02,team_02_A,Momentum Edge,A,mid,launch,1,2,power,128.48,158,146,122,0.0346,117,115.73,115.73,115,0,2,0.9937,-42.27,42.27,-0.2675,0.3653,14775.2,6380.6,12.0,178.91,6093.93,0.0,796.05,42.6,801.43,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,Production capped from 146 to 122 by shared capacity or materials.,80,7,batch_080,Batch market 080
1,Team 02,team_02_B,Rise Power,B,premium,growth,2,3,power,156.64,112,104,86,0.0342,83,117.94,117.94,83,0,0,0.7037,5.94,5.94,0.0531,0.0504,13001.12,4716.24,0.0,127.8,4295.72,340.0,561.15,68.22,2438.12,0,0,34,1,1.074,0.0,0.0,False,,False,0.0,Production capped from 104 to 86 by shared capacity or materials. Carried 34 backlog units.,80,7,batch_080,Batch market 080
1,Team 02,team_02_C,Court Wave,C,beginner,growth,3,1,entry,91.52,145,134,112,0.0375,107,105.19,105.19,105,0,2,0.9982,-39.81,39.81,-0.2746,0.3785,9609.6,5794.88,12.0,177.12,5594.43,0.0,730.8,6.2,-3165.26,0,0,0,-1,0.974,0.0,0.0,False,,False,0.0,Production capped from 134 to 112 by shared capacity or materials.,80,7,batch_080,Batch market 080
1,Team 03,team_03_A,Vector X,A,premium,growth,2,3,engineered,184.0,90,90,90,0.005,89,121.37,121.37,89,11,0,0.7333,31.37,31.37,0.3486,0.2585,16376.0,5016.6,81.0,20.02,3736.37,210.0,388.8,89.82,5632.19,0,0,21,1,1.074,0.0,0.0,False,,False,0.0,Lost 11 sales units. Carried 21 backlog units.,80,7,batch_080,Batch market 080
1,Team 03,team_03_B,Axis Control,B,mid,launch,1,2,engineered,149.0,110,110,110,0.005,109,113.66,113.66,109,1,0,0.959,3.66,3.66,0.0333,0.0322,16241.0,5905.9,99.0,24.53,4566.67,30.0,475.2,56.87,3930.72,0,0,3,0,1.0,0.0,0.0,False,,False,0.0,Lost 1 sales units. Carried 3 backlog units.,80,7,batch_080,Batch market 080
1,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1,0.0,0,0,0,-1,0.974,0.0,0.0,False,,False,0.0,,80,7,batch_080,Batch market 080
1,Team 04,team_04_A,Starter Pop,A,beginner,growth,2,1,entry,93.45,144,141,141,0.0418,135,113.04,113.04,113,0,22,0.9996,-30.96,30.96,-0.215,0.2739,10559.85,5486.31,190.34,212.41,4072.98,0.0,379.24,24.17,-3188.13,0,0,0,-1,0.974,11.0,0.0,False,,False,0.0,,80,7,batch_080,Batch market 080
1,Team 04,team_04_B,Club Value,B,beginner,maturity,4,1,entry,102.9,125,123,123,0.0379,118,74.34,74.34,74,0,44,0.9954,-50.66,50.66,-0.4053,0.6814,7614.6,4842.51,314.9,126.12,3553.03,0.0,330.83,33.16,-3793.24,0,0,0,-1,0.974,0.0,13.67,False,,False,0.0,,80,7,batch_080,Batch market 080
1,Team 04,team_04_C,Flex Edge,C,mid,launch,1,2,hybrid,128.1,86,84,84,0.0448,80,111.26,111.26,80,0,0,0.7191,25.26,25.26,0.2937,0.227,10248.0,3428.88,34.76,161.45,2426.46,310.0,225.93,56.91,307.68,0,0,31,0,1.0,2.67,0.0,False,,False,0.0,Carried 31 backlog units.,80,7,batch_080,Batch market 080
1,Team 05,team_05_A,Club Control,A,mid,growth,3,2,club,134.64,83,90,90,0.0169,88,138.58,138.58,88,45,0,0.635,55.58,55.58,0.6696,0.4011,11848.32,3735.0,60.0,67.01,2308.1,50.0,0.0,61.78,5321.49,0,0,5,0,1.0,8.1,0.0,False,,False,0.0,Lost 45 sales units. Carried 5 backlog units.,80,7,batch_080,Batch market 080
1,Team 05,team_05_B,Court Starter,B,beginner,maturity,4,1,club,104.04,72,78,78,0.0196,76,79.36,79.36,76,3,0,0.9577,7.36,7.36,0.1022,0.0927,7907.04,3180.06,52.0,67.17,2000.35,0.0,0.0,31.91,2431.81,0,0,0,-1,0.974,0.0,15.51,False,,False,0.0,Lost 3 sales units.,80,7,batch_080,Batch market 080
1,Team 05,team_05_C,Club Spin,C,mid,launch,1,2,club,148.92,52,57,57,0.017,56,120.91,120.91,56,57,0,0.4631,68.91,68.91,1.3253,0.5699,8339.52,2425.92,38.0,42.84,1461.79,70.0,0.0,75.0,4033.34,0,0,7,0,1.0,7.41,0.0,False,,False,0.0,Lost 57 sales units. Carried 7 backlog units.,80,7,batch_080,Batch market 080
1,Team 06,team_06_A,Elite Spin Pro,A,premium,launch,1,3,tour,186.24,132,112,112,0.005,111,113.3,113.3,111,0,0,0.9797,-18.7,18.7,-0.1417,0.165,20672.64,6814.08,22.78,24.98,5801.57,20.0,1059.25,85.58,5004.76,0,0,2,1,1.074,0.0,0.0,False,,False,0.0,Carried 2 backlog units.,80,7,batch_080,Batch market 080
1,Team 06,team_06_B,Control Tour,B,mid,growth,2,2,tour,149.76,146,124,124,0.005,123,122.1,122.1,122,0,1,0.9991,-23.9,23.9,-0.1637,0.1957,18270.72,7287.48,31.22,27.45,6423.17,0.0,1172.75,51.17,1253.87,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,80,7,batch_080,Batch market 080
1,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.22,0.0,0,0,0,-1,0.924,0.0,0.0,False,,False,0.0,,80,7,batch_080,Batch market 080
1,Team 07,team_07_A,Momentum Edge,A,mid,launch,1,2,power,157.68,108,110,110,0.0147,108,109.78,109.78,108,1,0,0.9838,1.78,1.78,0.0165,0.0162,17029.44,5750.8,23.6,71.66,4648.6,0.0,438.48,63.14,5139.56,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,Lost 1 sales units.,80,7,batch_080,Batch market 080
1,Team 07,team_07_B,Rise Power,B,premium,growth,2,3,power,192.24,76,78,78,0.0158,76,119.92,119.92,76,26,0,0.6337,43.92,43.92,0.5779,0.3663,14610.24,4176.12,16.73,54.0,3296.28,170.0,310.92,96.44,5541.05,0,0,17,1,1.074,0.0,0.0,False,,False,0.0,Lost 26 sales units. Carried 17 backlog units.,80,7,batch_080,Batch market 080
1,Team 07,team_07_C,Court Wave,C,beginner,growth,3,1,entry,112.32,99,101,101,0.0141,99,114.53,114.53,99,9,0,0.8644,15.53,15.53,0.1568,0.1356,11119.68,5195.44,21.67,63.04,4268.26,60.0,402.6,18.62,110.55,0,0,6,-1,0.974,0.0,0.0,False,,False,0.0,Lost 9 sales units. Carried 6 backlog units.,80,7,batch_080,Batch market 080
2,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,2,3,tour,209.52,85,87,87,0.005,86,127.0,127.0,86,40,0,0.637,42.0,42.0,0.4942,0.3307,18018.72,5226.09,71.87,19.35,4059.42,90.0,442.57,102.79,6573.23,0,8,9,1,1.074,0.0,0.0,False,,False,0.0,Lost 40 sales units. Carried 9 backlog units.,80,7,batch_080,Batch market 080
2,Team 01,team_01_B,Control Tour,B,mid,growth,3,2,tour,168.48,95,97,97,0.005,96,121.02,121.02,96,26,0,0.7558,26.02,26.02,0.2739,0.215,16174.08,5661.89,80.13,21.6,4526.02,50.0,493.43,63.45,3877.2,0,6,5,0,1.0,0.0,0.0,False,,False,0.0,Lost 26 sales units. Carried 5 backlog units.,80,7,batch_080,Batch market 080
2,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.66,0.0,0,0,0,-1,0.922,0.0,0.0,False,,False,0.0,,80,7,batch_080,Batch market 080
2,Team 02,team_02_A,Momentum Edge,A,mid,growth,2,2,power,128.48,158,146,0,0.0306,0,122.51,122.51,2,91,0,0.0163,-35.49,35.49,-0.2247,0.2897,256.96,0.0,0.0,2.75,0.0,290.0,0.0,82.71,-616.18,2,0,29,0,1.0,3.01,0.0,False,,False,0.0,Production capped from 146 to 0 by shared capacity or materials. Lost 91 sales units. Carried 29 backlog units.,80,7,batch_080,Batch market 080
2,Team 02,team_02_B,Rise Power,B,premium,growth,3,3,power,156.64,112,104,0,0.0342,0,113.66,113.66,0,112,0,0.0,1.66,1.66,0.0148,0.0146,0.0,0.0,0.0,0.0,0.0,350.0,0.0,110.87,-888.48,0,34,35,1,1.074,3.44,0.0,False,,False,0.0,Production capped from 104 to 0 by shared capacity or materials. Lost 112 sales units. Carried 35 backlog units.,80,7,batch_080,Batch market 080
2,Team 02,team_02_C,Court Wave,C,beginner,maturity,4,1,entry,91.52,145,134,0,0.0355,0,80.45,80.45,2,59,0,0.0249,-64.55,64.55,-0.4452,0.8024,183.04,0.0,0.0,3.19,0.0,190.0,0.0,45.75,-391.29,2,0,19,-1,0.973,0.0,6.45,False,,False,0.0,Production capped from 134 to 0 by shared capacity or materials. Lost 59 sales units. Carried 19 backlog units.,80,7,batch_080,Batch market 080
2,Team 03,team_03_A,Vector X,A,premium,growth,3,3,engineered,184.0,90,90,90,0.005,89,128.87,128.87,89,43,0,0.5939,38.87,38.87,0.4319,0.3016,16376.0,5119.2,95.4,20.02,3823.85,170.0,388.8,87.78,5516.67,0,21,17,1,1.074,0.0,0.0,False,,False,0.0,Lost 43 sales units. Carried 17 backlog units.,80,7,batch_080,Batch market 080
2,Team 03,team_03_B,Axis Control,B,mid,growth,2,2,engineered,149.0,110,110,110,0.005,109,130.52,130.52,109,17,0,0.8164,20.52,20.52,0.1865,0.1572,16241.0,6030.2,116.6,24.53,4673.59,70.0,475.2,54.84,3592.94,0,3,7,0,1.0,0.0,0.0,False,,False,0.0,Lost 17 sales units. Carried 7 backlog units.,80,7,batch_080,Batch market 080
2,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.02,0.0,0,0,0,-1,0.973,0.0,0.0,False,,False,0.0,,80,7,batch_080,Batch market 080
2,Team 04,team_04_A,Starter Pop,A,beginner,growth,3,1,entry,93.45,144,141,141,0.0418,135,119.44,119.44,119,0,38,0.9963,-24.56,24.56,-0.1706,0.2056,11120.55,5604.75,272.57,223.69,4168.2,0.0,379.24,22.62,-2837.64,22,0,0,-1,0.973,11.62,0.0,False,,False,0.0,,80,7,batch_080,Batch market 080
2,Team 04,team_04_B,Club Value,B,beginner,maturity,5,1,entry,102.9,125,123,123,0.0379,118,78.51,78.51,78,0,84,0.9934,-46.49,46.49,-0.3719,0.5921,8026.2,4947.06,542.88,132.93,3636.09,0.0,330.83,31.6,-3739.31,44,0,0,-1,0.973,0.0,14.44,False,,False,0.0,,80,7,batch_080,Batch market 080
2,Team 04,team_04_C,Flex Edge,C,mid,growth,2,2,hybrid,128.1,86,84,84,0.0408,80,126.83,126.83,80,41,0,0.5069,40.83,40.83,0.4748,0.3219,10248.0,3501.96,26.55,147.05,2483.18,360.0,225.93,55.33,-11.21,0,31,36,0,1.0,2.82,0.0,False,,False,0.0,Lost 41 sales units. Carried 36 backlog units.,80,7,batch_080,Batch market 080
2,Team 05,team_05_A,Club Control,A,mid,maturity,4,2,club,134.64,83,90,90,0.0149,88,108.55,108.55,88,23,0,0.775,25.55,25.55,0.3079,0.2354,11848.32,3815.1,27.2,59.09,2361.82,20.0,0.0,60.16,5329.99,0,5,2,0,1.0,5.06,15.51,False,,False,0.0,Lost 23 sales units. Carried 2 backlog units.,80,7,batch_080,Batch market 080
2,Team 05,team_05_B,Court Starter,B,beginner,maturity,5,1,club,104.04,72,78,78,0.0196,76,85.7,85.7,76,8,0,0.8868,13.7,13.7,0.1903,0.1599,7907.04,3249.48,23.57,67.17,2046.91,10.0,0.0,30.29,2324.28,0,0,1,-1,0.973,0.0,13.06,False,,False,0.0,Lost 8 sales units. Carried 1 backlog units.,80,7,batch_080,Batch market 080
2,Team 05,team_05_C,Club Spin,C,mid,growth,2,2,club,148.92,52,57,57,0.013,56,152.01,152.01,56,94,0,0.3522,100.01,100.01,1.9233,0.6579,8339.52,2476.65,17.23,32.76,1495.82,90.0,0.0,73.38,3897.81,0,7,9,0,1.0,23.51,0.0,False,,False,0.0,Lost 94 sales units. Carried 9 backlog units.,80,7,batch_080,Batch market 080
2,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,2,3,tour,186.24,132,112,112,0.005,111,130.44,130.44,111,0,0,0.8381,-1.56,1.56,-0.0119,0.012,20672.64,6955.2,90.17,24.98,5937.07,210.0,1059.25,83.39,4397.62,0,2,21,1,1.074,0.0,0.0,False,,False,0.0,Carried 21 backlog units.,80,7,batch_080,Batch market 080
2,Team 06,team_06_B,Control Tour,B,mid,growth,3,2,tour,149.76,146,124,124,0.005,123,130.65,130.65,124,0,0,0.9491,-15.35,15.35,-0.1051,0.1175,18570.24,7442.48,99.83,27.9,6573.18,60.0,1172.75,48.99,1192.45,1,0,6,0,1.0,0.0,0.0,False,,False,0.0,Carried 6 backlog units.,80,7,batch_080,Batch market 080
2,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.1,0.0,0,0,0,-1,0.922,0.0,0.0,False,,False,0.0,,80,7,batch_080,Batch market 080
2,Team 07,team_07_A,Momentum Edge,A,mid,growth,2,2,power,157.68,108,110,110,0.0107,108,129.86,129.86,108,16,0,0.8317,21.86,21.86,0.2024,0.1683,17029.44,5869.6,23.6,52.22,4756.4,50.0,438.48,61.08,4750.49,0,0,5,0,1.0,3.64,0.0,False,,False,0.0,Lost 16 sales units. Carried 5 backlog units.,80,7,batch_080,Batch market 080
2,Team 07,team_07_B,Rise Power,B,premium,growth,3,3,power,192.24,76,78,78,0.0158,76,130.79,130.79,76,54,0,0.5143,54.79,54.79,0.7209,0.4189,14610.24,4261.92,16.73,54.0,3372.72,170.0,310.92,94.36,5327.49,0,17,17,1,1.074,4.15,0.0,False,,False,0.0,Lost 54 sales units. Carried 17 backlog units.,80,7,batch_080,Batch market 080
2,Team 07,team_07_C,Court Wave,C,beginner,maturity,4,1,entry,112.32,99,101,101,0.0121,99,97.2,97.2,99,3,0,0.9593,-1.8,1.8,-0.0182,0.0185,11119.68,5305.53,21.67,54.13,4367.24,10.0,402.6,16.55,143.62,0,6,1,-1,0.973,0.0,7.79,False,,False,0.0,Lost 3 sales units. Carried 1 backlog units.,80,7,batch_080,Batch market 080
3,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,3,3,tour,209.52,85,87,87,0.005,86,147.91,147.91,86,58,0,0.5481,62.91,62.91,0.7402,0.4253,18018.72,5327.88,71.87,19.35,4151.64,120.0,442.57,100.56,6133.22,0,9,12,1,1.074,9.84,0.0,False,,False,0.0,Lost 58 sales units. Carried 12 backlog units.,80,7,batch_080,Batch market 080
3,Team 01,team_01_B,Control Tour,B,mid,maturity,4,2,tour,168.48,95,97,97,0.005,96,105.34,105.34,96,12,0,0.8701,10.34,10.34,0.1088,0.0981,16174.08,5774.41,80.13,21.6,4628.84,20.0,493.43,61.23,3907.86,0,5,2,0,1.0,0.0,9.84,False,,False,0.0,Lost 12 sales units. Carried 2 backlog units.,80,7,batch_080,Batch market 080
3,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.53,0.0,0,0,0,-1,0.921,0.0,0.0,False,,False,0.0,,80,7,batch_080,Batch market 080
3,Team 02,team_02_A,Momentum Edge,A,mid,growth,3,2,power,128.48,158,146,146,0.0306,141,144.88,144.88,141,0,0,0.8109,-13.12,13.12,-0.083,0.0905,18115.68,7851.88,69.96,193.98,6361.42,320.0,793.88,39.55,1884.67,0,29,32,0,1.0,10.95,0.0,False,,False,0.0,Carried 32 backlog units.,80,7,batch_080,Batch market 080
3,Team 02,team_02_B,Rise Power,B,premium,maturity,4,3,power,156.64,112,104,104,0.0322,100,102.71,102.71,100,0,0,0.7261,-9.29,9.29,-0.0829,0.0904,15664.0,5824.0,49.83,144.98,4531.42,370.0,565.5,65.49,3724.62,0,35,37,1,1.074,2.32,7.56,False,,False,0.0,Carried 37 backlog units.,80,7,batch_080,Batch market 080
3,Team 02,team_02_C,Court Wave,C,beginner,maturity,5,1,entry,91.52,145,134,134,0.0355,129,92.03,92.03,111,0,18,0.9997,-52.97,52.97,-0.3653,0.5756,10158.72,7123.44,172.21,177.25,5838.56,0.0,728.62,3.21,-4287.81,0,19,0,-1,0.973,0.0,5.71,False,,False,0.0,,80,7,batch_080,Batch market 080
3,Team 03,team_03_A,Vector X,A,premium,maturity,4,3,engineered,184.0,90,90,90,0.005,89,114.43,114.43,89,31,0,0.6772,24.43,24.43,0.2714,0.2135,16376.0,5221.8,109.8,20.02,3911.33,110.0,388.8,85.74,5535.56,0,17,11,1,1.074,0.0,8.61,False,,False,0.0,Lost 31 sales units. Carried 11 backlog units.,80,7,batch_080,Batch market 080
3,Team 03,team_03_B,Axis Control,B,mid,growth,3,2,engineered,149.0,110,110,110,0.005,109,150.77,150.77,109,35,0,0.6909,40.77,40.77,0.3706,0.2704,16241.0,6154.5,134.2,24.53,4780.51,130.0,475.2,52.81,3120.75,0,7,13,0,1.0,8.61,0.0,False,,False,0.0,Lost 35 sales units. Carried 13 backlog units.,80,7,batch_080,Batch market 080
3,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.95,0.0,0,0,0,-1,0.973,0.0,0.0,False,,False,0.0,,80,7,batch_080,Batch market 080
3,Team 04,team_04_A,Starter Pop,A,beginner,maturity,4,1,entry,93.45,144,141,141,0.0398,135,106.12,106.12,106,0,67,0.9989,-37.88,37.88,-0.2631,0.3569,9905.7,5723.19,432.79,189.71,4263.42,0.0,379.24,21.07,-3916.2,38,0,0,-1,0.973,7.53,3.81,False,,False,0.0,,80,7,batch_080,Batch market 080
3,Team 04,team_04_B,Club Value,B,beginner,maturity,6,1,entry,102.9,125,123,123,0.0379,118,89.64,89.64,89,0,113,0.9928,-35.36,35.36,-0.2829,0.3944,9158.1,5050.38,704.86,151.68,3719.16,0.0,330.83,30.05,-3192.34,84,0,0,-1,0.973,0.0,10.75,False,,False,0.0,,80,7,batch_080,Batch market 080
3,Team 04,team_04_C,Flex Edge,C,mid,growth,3,2,hybrid,128.1,86,84,84,0.0408,80,141.3,141.3,80,61,0,0.4512,55.3,55.3,0.643,0.3914,10248.0,3574.2,18.34,147.05,2539.91,360.0,225.93,53.76,-390.35,0,36,36,0,1.0,7.04,0.0,False,,False,0.0,Lost 61 sales units. Carried 36 backlog units.,80,7,batch_080,Batch market 080
3,Team 05,team_05_A,Club Control,A,mid,maturity,5,2,club,134.64,83,90,87,0.0149,85,117.01,117.01,85,31,0,0.7142,34.01,34.01,0.4097,0.2906,11444.4,3767.1,0.0,57.08,2410.01,30.0,0.0,58.52,4944.8,0,2,3,0,1.0,5.44,16.72,False,,False,0.0,Production capped from 90 to 87 by shared capacity or materials. Lost 31 sales units. Carried 3 backlog units.,80,7,batch_080,Batch market 080
3,Team 05,team_05_B,Court Starter,B,beginner,maturity,6,1,club,104.04,72,78,76,0.0196,74,92.04,92.04,74,18,0,0.7953,20.04,20.04,0.2784,0.2178,7698.96,3235.32,0.0,65.4,2105.3,10.0,0.0,28.65,2097.76,0,1,1,-1,0.973,0.0,14.03,False,,False,0.0,Production capped from 78 to 76 by shared capacity or materials. Lost 18 sales units. Carried 1 backlog units.,80,7,batch_080,Batch market 080
3,Team 05,team_05_C,Club Spin,C,mid,growth,3,2,club,148.92,52,57,55,0.013,54,163.73,163.73,54,110,0,0.3126,111.73,111.73,2.1487,0.6824,8041.68,2440.9,0.0,31.59,1523.57,80.0,0.0,71.72,3636.21,0,9,8,0,1.0,25.31,0.0,False,,False,0.0,Production capped from 57 to 55 by shared capacity or materials. Lost 110 sales units. Carried 8 backlog units.,80,7,batch_080,Batch market 080
3,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,3,3,tour,186.24,132,112,112,0.005,111,154.72,154.72,111,14,0,0.6317,22.72,22.72,0.1721,0.1468,20672.64,7097.44,157.56,24.98,6072.56,500.0,1059.25,81.19,3460.8,0,21,50,1,1.074,10.68,0.0,False,,False,0.0,Lost 14 sales units. Carried 50 backlog units.,80,7,batch_080,Batch market 080
3,Team 06,team_06_B,Control Tour,B,mid,maturity,4,2,tour,149.76,146,124,124,0.005,123,114.35,114.35,120,0,3,0.9971,-31.65,31.65,-0.2168,0.2768,17971.2,7597.48,192.44,27.0,6723.2,0.0,1172.75,46.81,558.38,0,6,0,0,1.0,0.0,10.68,False,,False,0.0,,80,7,batch_080,Batch market 080
3,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.97,0.0,0,0,0,-1,0.921,0.0,0.0,False,,False,0.0,,80,7,batch_080,Batch market 080
3,Team 07,team_07_A,Momentum Edge,A,mid,growth,3,2,power,157.68,108,110,110,0.0107,108,149.95,149.95,108,37,0,0.697,41.95,41.95,0.3884,0.2797,17029.44,5989.5,23.6,52.22,4865.3,90.0,438.48,59.0,4364.37,0,5,9,0,1.0,12.45,0.0,False,,False,0.0,Lost 37 sales units. Carried 9 backlog units.,80,7,batch_080,Batch market 080
3,Team 07,team_07_B,Rise Power,B,premium,maturity,4,3,power,192.24,76,78,78,0.0138,76,115.5,115.5,76,44,0,0.5736,39.5,39.5,0.5197,0.342,14610.24,4348.5,16.73,47.16,3449.94,120.0,310.92,92.26,5388.07,0,17,12,1,1.074,2.71,8.49,False,,False,0.0,Lost 44 sales units. Carried 12 backlog units.,80,7,batch_080,Batch market 080
3,Team 07,team_07_C,Court Wave,C,beginner,maturity,5,1,entry,112.32,99,101,101,0.0121,99,107.57,107.57,99,7,0,0.9119,8.57,8.57,0.0865,0.0796,11119.68,5416.63,21.67,54.13,4467.23,20.0,402.6,14.46,-127.69,0,1,2,-1,0.973,0.0,6.67,False,,False,0.0,Lost 7 sales units. Carried 2 backlog units.,80,7,batch_080,Batch market 080
4,Team 01,team_01_A,Elite Spin Pro,A,premium,maturity,4,3,tour,209.52,85,87,87,0.005,86,140.8,140.8,86,56,0,0.5628,55.8,55.8,0.6565,0.3963,18018.72,5430.54,71.87,19.35,4244.73,100.0,442.57,98.31,6089.35,0,12,10,0,1.0,6.48,0.0,False,,False,0.0,Lost 56 sales units. Carried 10 backlog units.,80,7,batch_080,Batch market 080
4,Team 01,team_01_B,Control Tour,B,mid,maturity,5,2,tour,168.48,95,97,97,0.005,96,119.9,119.9,96,21,0,0.7876,24.9,24.9,0.2621,0.2076,16174.08,5887.9,80.13,21.6,4732.63,40.0,493.43,58.99,3538.7,0,2,4,-1,0.919,0.0,6.48,False,,False,0.0,Lost 21 sales units. Carried 4 backlog units.,80,7,batch_080,Batch market 080
4,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.4,0.0,0,0,0,-2,0.837,0.0,0.0,False,,False,0.0,,80,7,batch_080,Batch market 080
